Label,Time,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,,
walking,1.125,-128.587723,900.251221,-634.255737,-30.999676,900.088806,-642.53479,-45.887024,553.859375,-645.23114,-72.699387,76.450821,-708.937195,-21.823832,12.511842,-571.248779,-226.175766,900.413635,-625.976746,-241.27742,580.014709,-494.751038,-251.910324,138.133759,-687.946228,-271.753723,37.558853,-564.960327,-24.805065,969.41333,-508.925507,,,,,,,-226.402344,976.21991,-502.81073,53.295311,706.87146,-608.5755,19.780779,537.061707,-622.571594,13.336384,328.563843,-701.928528,-33.771545,75.867088,-699.895386,-90.931381,24.375006,-750.879456,-9.637074,39.373978,-544.645264,-357.664795,864.843994,-562.01178,-334.739502,564.89917,-439.035126,-312.971161,265.169373,-609.590088,-287.809082,161.64325,-666.066406,-207.569763,110.943893,-741.519165,-289.504639,65.69062,-535.651001,-33.771545,75.867088,-699.895386,-24.805065,969.41333,-508.925507,-90.931381,24.375006,-750.879456,19.780779,537.061707,-622.571594,,,,53.295311,706.87146,-608.5755,13.336384,328.563843,-701.928528,-9.637074,39.373978,-544.645264,-287.809082,161.64325,-666.066406,-226.402344,976.21991,-502.81073,-207.569763,110.943893,-741.519165,-334.739502,564.89917,-439.035126,,,,-357.664795,864.843994,-562.01178,-312.971161,265.169373,-609.590088,-289.504639,65.69062,-535.651001,,,
walking,1.133333,-127.502441,899.610046,-628.920593,-29.940977,899.565247,-637.508728,-45.233742,553.372864,-642.058655,-72.893692,76.44516,-708.925781,-21.814245,12.556084,-571.289673,-225.063904,899.654846,-620.332458,-237.824509,579.808594,-487.519501,-247.121384,131.506119,-665.380981,-266.470734,35.090179,-539.031494,-23.368359,968.3974,-503.652618,,,,,,,-224.840652,975.805847,-497.270264,54.017609,706.287659,-605.061523,20.292032,536.455078,-619.754272,13.487304,328.415131,-700.584961,-34.037708,75.122124,-700.467285,-91.172958,24.490871,-750.827209,-9.539992,39.468628,-544.654846,-356.289398,864.466553,-555.224792,-331.37854,565.453186,-430.319977,-308.581024,260.093048,-591.897705,-283.038086,154.953995,-644.569153,-202.186905,102.560898,-717.676331,-284.618286,63.674324,-510.945312,-34.037708,75.122124,-700.467285,-23.368359,968.3974,-503.652618,-91.172958,24.490871,-750.827209,20.292032,536.455078,-619.754272,,,,54.017609,706.287659,-605.061523,13.487304,328.415131,-700.584961,-9.539992,39.468628,-544.654846,-283.038086,154.953995,-644.569153,-224.840652,975.805847,-497.270264,-202.186905,102.560898,-717.676331,-331.37854,565.453186,-430.319977,,,,-356.289398,864.466553,-555.224792,-308.581024,260.093048,-591.897705,-284.618286,63.674324,-510.945312,,,
walking,1.141667,-126.450241,899.134583,-623.203125,-28.903223,899.223328,-631.95343,-44.626324,553.081909,-638.484558,-73.064819,76.687309,-708.738953,-21.839909,12.655333,-571.223389,-223.997269,899.045837,-614.452759,-234.614716,579.463013,-480.819641,-242.140106,125.290749,-643.199585,-261.110687,33.383877,-513.477295,-22.11504,967.994995,-497.74881,,,,,,,-223.598801,975.626831,-491.436401,54.356339,706.032715,-601.103882,20.649042,536.156616,-616.446472,13.533528,328.551544,-698.374878,-34.225296,75.952919,-699.613342,-91.359138,24.561424,-750.824036,-9.531432,39.504444,-544.650757,-354.99469,864.543274,-548.175659,-328.122589,566.286865,-421.74353,-304.42984,255.571045,-572.877747,-275.780609,145.739822,-632.239502,-197.010986,94.877983,-693.768188,-279.818237,62.326035,-485.59198,-34.225296,75.952919,-699.613342,-22.11504,967.994995,-497.74881,-91.359138,24.561424,-750.824036,20.649042,536.156616,-616.446472,,,,54.356339,706.032715,-601.103882,13.533528,328.551544,-698.374878,-9.531432,39.504444,-544.650757,-275.780609,145.739822,-632.239502,-223.598801,975.626831,-491.436401,-197.010986,94.877983,-693.768188,-328.122589,566.286865,-421.74353,,,,-354.99469,864.543274,-548.175659,-304.42984,255.571045,-572.877747,-279.818237,62.326035,-485.59198,,,
walking,1.15,-125.342888,898.428589,-617.725281,-27.807287,898.68927,-626.598511,-44.002487,552.610901,-635.034058,-73.221542,76.765152,-708.609375,-21.892912,12.648985,-571.171753,-222.878479,898.167969,-608.85199,-231.497452,578.483459,-475.318146,-236.778534,118.800102,-621.46759,-255.622055,31.654007,-488.4823,-20.987133,967.230957,-492.44989,,,,,,,-222.366989,975.049744,-485.639252,54.827618,705.541199,-596.991699,21.038445,535.74646,-612.991821,13.771939,328.428223,-696.358215,-34.448933,75.783806,-699.450623,-91.540771,24.684776,-750.783508,-9.561947,39.494648,-544.616943,-353.747559,864.218384,-541.446899,-324.824432,566.638184,-413.644287,-297.858582,248.439117,-563.386047,-268.777618,137.147583,-615.884399,-191.701767,86.995285,-669.699036,-274.887421,60.767014,-460.682526,-34.448933,75.783806,-699.450623,-20.987133,967.230957,-492.44989,-91.540771,24.684776,-750.783508,21.038445,535.74646,-612.991821,,,,54.827618,705.541199,-596.991699,13.771939,328.428223,-696.358215,-9.561947,39.494648,-544.616943,-268.777618,137.147583,-615.884399,-222.366989,975.049744,-485.639252,-191.701767,86.995285,-669.699036,-324.824432,566.638184,-413.644287,,,,-353.747559,864.218384,-541.446899,-297.858582,248.439117,-563.386047,-274.887421,60.767014,-460.682526,,,
walking,1.158333,-124.443596,898.618042,-612.273682,-26.916653,898.644714,-621.245361,-43.73811,552.681824,-632.666504,-73.335403,77.182945,-708.304626,-21.902256,12.685314,-571.084717,-221.970551,898.59137,-603.302002,-227.754471,577.38385,-473.317352,-232.730682,111.592621,-598.657104,-249.501816,29.831781,-462.024384,-19.919214,966.452515,-487.203217,,,,,,,-221.197784,974.486389,-479.923431,55.396633,705.068481,-592.882324,21.388731,535.373718,-609.334167,14.108523,328.249268,-694.150269,-34.663399,75.80526,-699.337097,-91.705719,24.826149,-750.735474,-9.599052,39.461933,-544.571472,-352.255554,863.695129,-534.902344,-321.538513,566.913635,-406.057861,-290.745056,241.59639,-553.921509,-265.749237,132.930923,-588.279724,-186.450821,79.6287,-645.381165,-269.978119,59.486565,-435.822418,-34.663399,75.80526,-699.337097,-19.919214,966.452515,-487.203217,-91.705719,24.826149,-750.735474,21.388731,535.373718,-609.334167,,,,55.396633,705.068481,-592.882324,14.108523,328.249268,-694.150269,-9.599052,39.461933,-544.571472,-265.749237,132.930923,-588.279724,-221.197784,974.486389,-479.923431,-186.450821,79.6287,-645.381165,-321.538513,566.913635,-406.057861,,,,-352.255554,863.695129,-534.902344,-290.745056,241.59639,-553.921509,-269.978119,59.486565,-435.822418,,,
walking,1.166667,-123.748558,897.831421,-606.773315,-26.240923,898.040161,-615.950195,-43.308826,552.128296,-628.496582,-73.52179,77.30442,-708.030884,-21.8696,12.62603,-570.978455,-221.256195,897.622681,-597.596497,-224.873993,576.723816,-466.773926,-228.056885,106.827286,-575.784973,-244.503967,29.290125,-436.673157,-19.012838,965.859375,-481.650818,,,,,,,-220.298111,974.132751,-473.960968,55.582752,704.74408,-588.219727,21.582788,535.131836,-605.413513,14.243142,328.969147,-690.930176,-34.890312,76.335472,-698.515869,-91.866386,24.97298,-750.664429,-9.619623,39.43391,-544.514404,-351.165192,863.584412,-528.120911,-318.368164,567.267639,-398.56955,-286.418671,237.460236,-535.652954,-260.178528,126.083076,-568.599915,-181.489517,72.771095,-620.764404,-265.169342,59.205132,-410.3125,-34.890312,76.335472,-698.515869,-19.012838,965.859375,-481.650818,-91.866386,24.97298,-750.664429,21.582788,535.131836,-605.413513,,,,55.582752,704.74408,-588.219727,14.243142,328.969147,-690.930176,-9.619623,39.43391,-544.514404,-260.178528,126.083076,-568.599915,-220.298111,974.132751,-473.960968,-181.489517,72.771095,-620.764404,-318.368164,567.267639,-398.56955,,,,-351.165192,863.584412,-528.120911,-286.418671,237.460236,-535.652954,-265.169342,59.205132,-410.3125,,,
walking,1.175,-122.00885,897.043762,-600.569397,-24.459093,897.033142,-609.289551,-42.458771,551.25592,-624.050598,-73.908997,77.253433,-707.88855,-21.884937,12.491949,-571.016113,-219.558609,897.054382,-591.849182,-221.044693,575.117615,-463.559692,-223.413483,100.987854,-552.394714,-239.273071,28.746531,-410.393707,-17.996826,965.005859,-476.256348,-48.497959,1021.057251,-727.287781,,,,-219.159958,973.343689,-468.2724,56.081635,704.006714,-583.871033,21.954479,534.613525,-601.66156,14.182775,329.55304,-688.139343,-35.086803,75.878151,-698.751099,-92.076149,25.253004,-750.563416,-9.658823,39.422894,-544.455078,-349.836609,862.562927,-522.067993,-314.950531,566.923523,-391.837769,-282.017975,232.919464,-517.226257,-254.616409,119.828293,-548.304016,-176.378815,65.748741,-596.322388,-260.469513,59.228203,-385.759735,-35.086803,75.878151,-698.751099,-17.996826,965.005859,-476.256348,-92.076149,25.253004,-750.563416,21.954479,534.613525,-601.66156,-48.497959,1021.057251,-727.287781,56.081635,704.006714,-583.871033,14.182775,329.55304,-688.139343,-9.658823,39.422894,-544.455078,-254.616409,119.828293,-548.304016,-219.159958,973.343689,-468.2724,-176.378815,65.748741,-596.322388,-314.950531,566.923523,-391.837769,,,,-349.836609,862.562927,-522.067993,-282.017975,232.919464,-517.226257,-260.469513,59.228203,-385.759735,,,
walking,1.183333,-121.419113,896.513,-594.549316,-23.881338,896.509521,-603.402466,-42.20454,550.835876,-620.066467,-74.253677,77.536285,-707.568726,-21.785896,12.581497,-570.957458,-218.956894,896.516418,-585.696167,-218.14267,574.1521,-458.478699,-218.971313,96.905533,-528.701599,-234.61232,29.156803,-384.479279,-17.111162,964.604797,-470.094666,-48.362465,1020.433044,-721.605347,,,,-218.36647,973.029602,-462.26651,56.301991,703.738037,-579.089111,22.163427,534.219788,-597.618591,14.364546,329.244171,-686.477112,-35.310841,76.832008,-697.698669,-92.287056,25.500099,-750.473938,-9.693678,39.417522,-544.386292,-348.609558,862.196594,-515.597046,-311.822235,566.917297,-384.993164,-277.791595,229.249786,-499.097504,-250.007568,114.606262,-526.048828,-171.545456,60.306812,-571.280579,-256.087006,60.087143,-360.699219,-35.310841,76.832008,-697.698669,-17.111162,964.604797,-470.094666,-92.287056,25.500099,-750.473938,22.163427,534.219788,-597.618591,-48.362465,1020.433044,-721.605347,56.301991,703.738037,-579.089111,14.364546,329.244171,-686.477112,-9.693678,39.417522,-544.386292,-250.007568,114.606262,-526.048828,-218.36647,973.029602,-462.26651,-171.545456,60.306812,-571.280579,-311.822235,566.917297,-384.993164,,,,-348.609558,862.196594,-515.597046,-277.791595,229.249786,-499.097504,-256.087006,60.087143,-360.699219,,,
walking,1.191667,-120.635483,895.491333,-588.703918,-23.111858,895.70459,-597.709167,-41.811039,550.141357,-616.151001,-74.587822,77.590584,-707.352722,-21.762707,12.524902,-570.932068,-218.159103,895.278137,-579.698669,-215.120987,572.300781,-454.079803,-213.985764,92.67852,-505.630493,-230.408905,29.613308,-359.385254,-16.18799,963.812927,-464.272461,-48.090168,1019.901367,-715.839905,,,,-217.459396,972.20752,-456.413208,56.636162,703.049622,-574.327698,22.453646,533.723267,-593.701111,14.372598,328.807953,-684.653564,-35.692913,76.645653,-697.488403,-92.545708,25.83831,-750.337891,-9.727783,39.435715,-544.302246,-347.559479,861.021667,-509.761322,-308.507965,566.268982,-378.705688,-273.114807,224.598709,-482.256256,-245.377945,109.753113,-503.515778,-166.363068,53.320789,-547.241211,-251.874771,61.063824,-336.094513,-35.692913,76.645653,-697.488403,-16.18799,963.812927,-464.272461,-92.545708,25.83831,-750.337891,22.453646,533.723267,-593.701111,-48.090168,1019.901367,-715.839905,56.636162,703.049622,-574.327698,14.372598,328.807953,-684.653564,-9.727783,39.435715,-544.302246,-245.377945,109.753113,-503.515778,-217.459396,972.20752,-456.413208,-166.363068,53.320789,-547.241211,-308.507965,566.268982,-378.705688,,,,-347.559479,861.021667,-509.761322,-273.114807,224.598709,-482.256256,-251.874771,61.063824,-336.094513,,,
walking,1.2,-119.842995,894.683655,-582.737183,-22.326998,895.136963,-591.815918,-41.395721,549.693787,-612.042847,-74.887527,77.949135,-707.077515,-21.765545,12.601793,-570.907043,-217.358978,894.230347,-573.658508,-212.305084,570.753723,-449.396667,-209.192902,89.485374,-482.067291,-226.99588,30.499138,-334.289429,-15.475785,963.247437,-458.134308,-47.716434,1019.39032,-709.966675,,,,-216.739471,971.703857,-450.433105,57.035793,702.479004,-569.568909,22.806786,533.319641,-589.708252,14.418674,328.52182,-682.570251,-35.906334,76.929855,-697.261414,-92.815224,26.083061,-750.204773,-9.772149,39.412106,-544.259521,-346.208588,860.158569,-503.853271,-305.208069,565.656189,-372.729645,-269.029572,220.956863,-464.841614,-240.953171,105.580284,-481.142212,-161.726257,48.09687,-522.271851,-248.080948,62.580406,-311.663055,-35.906334,76.929855,-697.261414,-15.475785,963.247437,-458.134308,-92.815224,26.083061,-750.204773,22.806786,533.319641,-589.708252,-47.716434,1019.39032,-709.966675,57.035793,702.479004,-569.568909,14.418674,328.52182,-682.570251,-9.772149,39.412106,-544.259521,-240.953171,105.580284,-481.142212,-216.739471,971.703857,-450.433105,-161.726257,48.09687,-522.271851,-305.208069,565.656189,-372.729645,,,,-346.208588,860.158569,-503.853271,-269.029572,220.956863,-464.841614,-248.080948,62.580406,-311.663055,,,
walking,1.208333,-119.095345,893.677063,-576.630737,-21.585062,894.394348,-585.753662,-41.010849,549.08728,-607.877319,-75.168533,78.196587,-706.829285,-21.799303,12.621291,-570.865295,-216.605637,892.959778,-567.507751,-209.655106,569.032654,-444.517365,-204.308762,86.882622,-458.625366,-223.991302,31.668182,-309.633514,-14.828545,962.483093,-451.936066,-47.301067,1018.91626,-703.972656,,,,-216.114212,970.92511,-444.32135,57.173546,701.851257,-564.425293,23.180986,532.810669,-585.707275,14.33588,328.461731,-680.243713,-36.113029,76.762444,-697.28656,-93.10009,26.370308,-750.060059,-9.815889,39.394825,-544.170105,-345.243713,858.943481,-497.991455,-302.018524,564.824585,-366.728943,-264.874756,217.617615,-447.139893,-236.880539,101.845261,-459.04541,-156.936493,43.147625,-497.356171,-244.660538,64.34343,-287.638733,-36.113029,76.762444,-697.28656,-14.828545,962.483093,-451.936066,-93.10009,26.370308,-750.060059,23.180986,532.810669,-585.707275,-47.301067,1018.91626,-703.972656,57.173546,701.851257,-564.425293,14.33588,328.461731,-680.243713,-9.815889,39.394825,-544.170105,-236.880539,101.845261,-459.04541,-216.114212,970.92511,-444.32135,-156.936493,43.147625,-497.356171,-302.018524,564.824585,-366.728943,,,,-345.243713,858.943481,-497.991455,-264.874756,217.617615,-447.139893,-244.660538,64.34343,-287.638733,,,
walking,1.216667,-118.237633,892.616943,-570.643433,-20.729586,893.604065,-579.765015,-40.553154,548.446899,-603.791687,-75.403809,78.434143,-706.601013,-21.86301,12.624502,-570.817749,-215.745667,891.629822,-561.521851,-207.254898,567.315796,-439.652863,-199.905426,85.004982,-435.349396,-221.504654,33.26535,-285.379059,-14.206675,961.400269,-445.881042,-46.798706,1018.401123,-697.849182,,,,-215.427261,969.977722,-438.299835,57.533363,701.281799,-559.441284,23.718586,532.085632,-581.789124,14.422292,328.399872,-677.895142,-36.325722,76.703339,-697.097107,-93.373383,26.681677,-749.926086,-9.885804,39.360512,-544.110962,-343.987213,857.509521,-492.665344,-298.639313,563.598389,-361.33432,-260.883453,214.758392,-429.552582,-233.171234,98.328522,-438.132782,-152.86055,39.587666,-472.40683,-241.709259,66.513222,-263.862518,-36.325722,76.703339,-697.097107,-14.206675,961.400269,-445.881042,-93.373383,26.681677,-749.926086,23.718586,532.085632,-581.789124,-46.798706,1018.401123,-697.849182,57.533363,701.281799,-559.441284,14.422292,328.399872,-677.895142,-9.885804,39.360512,-544.110962,-233.171234,98.328522,-438.132782,-215.427261,969.977722,-438.299835,-152.86055,39.587666,-472.40683,-298.639313,563.598389,-361.33432,,,,-343.987213,857.509521,-492.665344,-260.883453,214.758392,-429.552582,-241.709259,66.513222,-263.862518,,,
walking,1.225,-117.497894,891.553467,-564.312256,-19.98774,892.856812,-573.371338,-40.15419,547.860718,-599.346558,-75.631851,78.817215,-706.284729,-21.911371,12.700409,-570.721802,-215.008057,890.250061,-555.253235,-204.995422,565.509338,-434.642487,-195.446793,83.736954,-412.270844,-219.406281,35.388744,-261.529297,-13.842932,960.698914,-439.262207,-46.241486,1017.83905,-691.607727,,,,-215.079407,969.240723,-431.942657,57.835175,700.882812,-554.189148,24.119003,531.577759,-577.528198,14.367658,328.591858,-675.200928,-36.633564,77.124527,-696.553894,-93.605072,26.983816,-749.801331,-9.942913,39.363407,-544.033081,-343.00589,856.37384,-486.661072,-295.463409,562.518127,-355.972015,-257.096436,212.347931,-412.526062,-229.203369,95.243294,-415.967499,-148.601334,36.019222,-447.723694,-239.225433,69.16246,-240.538254,-36.633564,77.124527,-696.553894,-13.842932,960.698914,-439.262207,-93.605072,26.983816,-749.801331,24.119003,531.577759,-577.528198,-46.241486,1017.83905,-691.607727,57.835175,700.882812,-554.189148,14.367658,328.591858,-675.200928,-9.942913,39.363407,-544.033081,-229.203369,95.243294,-415.967499,-215.079407,969.240723,-431.942657,-148.601334,36.019222,-447.723694,-295.463409,562.518127,-355.972015,,,,-343.00589,856.37384,-486.661072,-257.096436,212.347931,-412.526062,-239.225433,69.16246,-240.538254,,,
walking,1.233333,-118.264793,888.441467,-557.561768,-20.827747,889.991882,-567.340027,-40.254791,544.948792,-593.256165,-76.072021,77.356461,-706.264282,-21.787361,11.815779,-570.646362,-215.701843,886.890991,-547.783508,-203.648453,562.255615,-427.075989,-191.323135,81.463249,-389.88623,-217.32309,36.964706,-238.299637,-13.295266,959.407349,-433.073761,-50.861916,1005.863525,-685.305115,,,,-214.527802,967.870361,-425.749207,58.537846,699.969849,-549.240723,24.668652,530.868225,-573.364258,14.600102,328.454468,-672.641357,-36.549019,77.690216,-695.334595,-93.850723,27.429422,-749.656372,-10.005617,39.329979,-543.965088,-341.971619,854.296875,-481.472015,-292.099457,560.859009,-351.053772,-253.457672,210.365829,-395.872864,-225.880615,92.867729,-394.510712,-144.660919,33.133976,-423.536194,-236.980942,71.834618,-218.303192,-36.549019,77.690216,-695.334595,-13.295266,959.407349,-433.073761,-93.850723,27.429422,-749.656372,24.668652,530.868225,-573.364258,-50.861916,1005.863525,-685.305115,58.537846,699.969849,-549.240723,14.600102,328.454468,-672.641357,-10.005617,39.329979,-543.965088,-225.880615,92.867729,-394.510712,-214.527802,967.870361,-425.749207,-144.660919,33.133976,-423.536194,-292.099457,560.859009,-351.053772,,,,-341.971619,854.296875,-481.472015,-253.457672,210.365829,-395.872864,-236.980942,71.834618,-218.303192,,,
walking,1.241667,-117.624458,886.733032,-550.19397,-20.195656,888.56311,-560.005981,-39.392601,543.574829,-586.807007,-76.177315,77.624588,-706.111633,-21.918734,11.9607,-570.542847,-215.053253,884.903015,-540.381958,-201.952118,560.084656,-420.277283,-187.409897,80.765991,-367.946991,-215.856796,40.440308,-215.634064,-12.979445,958.425049,-426.481812,-50.548897,1004.446167,-678.674072,,,,-214.225708,966.889709,-419.268433,58.976154,699.269043,-543.939575,25.184505,530.210571,-568.898987,14.743824,328.52652,-669.706726,-36.609596,78.885262,-694.034058,-94.069702,27.88003,-749.526428,-10.035809,39.310925,-543.880371,-340.906952,852.868713,-475.620911,-288.987518,559.429016,-345.980011,-249.845825,208.364822,-379.901367,-222.124725,91.084396,-373.346283,-140.709885,30.651478,-399.366669,-235.423355,75.631607,-196.2686,-36.609596,78.885262,-694.034058,-12.979445,958.425049,-426.481812,-94.069702,27.88003,-749.526428,25.184505,530.210571,-568.898987,-50.548897,1004.446167,-678.674072,58.976154,699.269043,-543.939575,14.743824,328.52652,-669.706726,-10.035809,39.310925,-543.880371,-222.124725,91.084396,-373.346283,-214.225708,966.889709,-419.268433,-140.709885,30.651478,-399.366669,-288.987518,559.429016,-345.980011,,,,-340.906952,852.868713,-475.620911,-249.845825,208.364822,-379.901367,-235.423355,75.631607,-196.2686,,,
walking,1.25,-116.809235,885.344849,-543.44342,-19.3834,887.591797,-553.198181,-38.807323,542.798157,-582.245972,-76.218483,78.056786,-705.987976,-22.104647,12.071721,-570.517395,-214.235062,883.097961,-533.688721,-200.120834,557.72876,-415.200836,-183.605026,80.535172,-346.573181,-214.832916,43.815102,-193.89357,-12.609126,957.234131,-420.004211,-50.270523,1004.442688,-671.952637,,,,-213.821243,965.607422,-412.8396,59.51688,698.412109,-538.535339,25.711092,529.448059,-564.301941,14.977347,328.348877,-666.791931,-37.110405,77.753433,-695.124207,-94.266998,28.393312,-749.367188,-10.069862,39.29356,-543.785767,-339.945221,850.615417,-470.154663,-285.816925,557.544678,-341.077576,-246.266449,206.660568,-364.371094,-218.763275,89.753418,-353.132202,-136.914093,28.864407,-375.780212,-234.257111,79.401283,-175.245483,-37.110405,77.753433,-695.124207,-12.609126,957.234131,-420.004211,-94.266998,28.393312,-749.367188,25.711092,529.448059,-564.301941,-50.270523,1004.442688,-671.952637,59.51688,698.412109,-538.535339,14.977347,328.348877,-666.791931,-10.069862,39.29356,-543.785767,-218.763275,89.753418,-353.132202,-213.821243,965.607422,-412.8396,-136.914093,28.864407,-375.780212,-285.816925,557.544678,-341.077576,,,,-339.945221,850.615417,-470.154663,-246.266449,206.660568,-364.371094,-234.257111,79.401283,-175.245483,,,
walking,1.258333,-115.858345,884.090149,-536.845581,-18.429815,886.756775,-546.466675,-38.231255,542.182068,-577.769531,-76.198753,78.618439,-705.689148,-22.231087,12.172848,-570.385437,-213.28688,881.423462,-527.224487,-198.241837,555.543274,-410.265442,-179.915497,80.954071,-325.852875,-214.279617,47.513371,-173.093445,-12.231535,956.125183,-413.395508,-49.66317,1004.202271,-665.007019,,,,-213.421188,964.252014,-406.403564,60.033562,697.664551,-533.161926,26.028532,528.804688,-559.572815,15.261651,328.298279,-663.684814,-37.150299,78.171654,-694.522827,-94.434761,28.901836,-749.225342,-10.107141,39.272358,-543.742981,-338.443451,848.713928,-464.30127,-282.655884,555.635864,-336.378937,-242.789017,205.633896,-349.462524,-215.640808,88.837845,-333.2742,-133.230484,27.777946,-352.838684,-233.547668,83.491966,-155.168396,-37.150299,78.171654,-694.522827,-12.231535,956.125183,-413.395508,-94.434761,28.901836,-749.225342,26.028532,528.804688,-559.572815,-49.66317,1004.202271,-665.007019,60.033562,697.664551,-533.161926,15.261651,328.298279,-663.684814,-10.107141,39.272358,-543.742981,-215.640808,88.837845,-333.2742,-213.421188,964.252014,-406.403564,-133.230484,27.777946,-352.838684,-282.655884,555.635864,-336.378937,,,,-338.443451,848.713928,-464.30127,-242.789017,205.633896,-349.462524,-233.547668,83.491966,-155.168396,,,
walking,1.266667,-114.90992,882.818359,-529.997803,-17.473713,885.917236,-539.409607,-37.66972,541.572205,-572.910767,-76.168327,79.271469,-705.168701,-22.247299,12.255817,-570.127869,-212.346115,879.719421,-520.58606,-196.486954,553.406128,-404.949371,-176.480499,81.650497,-306.244446,-214.277893,51.055309,-153.699661,-11.96555,955.179382,-406.372955,-48.786308,1003.558899,-657.947815,,,,-213.207687,962.991028,-399.604279,60.470573,696.99884,-527.365906,26.514469,528.270752,-554.733459,15.428386,328.449188,-660.569336,-36.802017,80.008446,-692.184814,-94.579575,29.420321,-749.06134,-10.115999,39.253288,-543.660767,-337.539429,846.64801,-458.338776,-279.642639,553.874146,-331.372742,-239.584442,204.763733,-335.411224,-212.660645,88.326317,-314.399078,-129.737305,26.656794,-331.476227,-233.495087,87.459091,-135.955948,-36.802017,80.008446,-692.184814,-11.96555,955.179382,-406.372955,-94.579575,29.420321,-749.06134,26.514469,528.270752,-554.733459,-48.786308,1003.558899,-657.947815,60.470573,696.99884,-527.365906,15.428386,328.449188,-660.569336,-10.115999,39.253288,-543.660767,-212.660645,88.326317,-314.399078,-213.207687,962.991028,-399.604279,-129.737305,26.656794,-331.476227,-279.642639,553.874146,-331.372742,,,,-337.539429,846.64801,-458.338776,-239.584442,204.763733,-335.411224,-233.495087,87.459091,-135.955948,,,
walking,1.275,-113.70253,881.040222,-523.284973,-16.269348,884.648132,-532.545349,-36.926537,540.53772,-568.112732,-76.214088,79.630432,-704.923584,-22.299089,12.231663,-570.071106,-211.135712,877.432312,-514.024597,-194.54187,550.740112,-399.566681,-173.017212,81.85321,-288.31012,-214.736633,53.749634,-136.309143,-11.458025,953.804749,-399.807983,-47.850891,1002.732056,-650.966553,,,,-212.718933,961.350159,-393.054657,61.113781,696.064819,-521.641907,27.22967,527.500427,-549.977783,15.760582,328.250519,-657.503418,-36.885815,79.707481,-692.236023,-94.741196,30.040932,-748.871216,-10.137184,39.214737,-543.5896,-336.266815,844.171875,-452.721222,-276.490021,551.687988,-326.550018,-236.454758,204.020416,-322.03949,-209.898392,88.081352,-296.237701,-126.192764,23.828835,-312.494873,-233.884399,90.67939,-118.154213,-36.885815,79.707481,-692.236023,-11.458025,953.804749,-399.807983,-94.741196,30.040932,-748.871216,27.22967,527.500427,-549.977783,-47.850891,1002.732056,-650.966553,61.113781,696.064819,-521.641907,15.760582,328.250519,-657.503418,-10.137184,39.214737,-543.5896,-209.898392,88.081352,-296.237701,-212.718933,961.350159,-393.054657,-126.192764,23.828835,-312.494873,-276.490021,551.687988,-326.550018,,,,-336.266815,844.171875,-452.721222,-236.454758,204.020416,-322.03949,-233.884399,90.67939,-118.154213,,,
walking,1.283333,-112.679855,879.670044,-516.151611,-15.250042,883.785278,-525.234192,-36.309067,539.920776,-562.882751,-76.276817,80.504356,-704.429138,-22.365046,12.4183,-569.921082,-210.109665,875.554749,-507.069061,-192.823975,548.59137,-393.491333,-169.875488,82.577202,-271.014984,-215.997528,56.267139,-119.968132,-11.137147,953.047974,-392.453278,-47.07122,1002.035645,-643.865173,,,,-212.43837,960.128662,-386.07843,61.38187,695.490784,-515.582642,27.641014,526.988892,-544.80249,15.88428,328.394165,-654.219666,-36.81889,80.91256,-690.997314,-94.923103,30.733122,-748.688232,-10.161308,39.176388,-543.531128,-335.074524,842.481506,-446.132019,-273.802063,549.748047,-321.391235,-233.511932,203.441559,-309.278503,-207.187454,87.9935,-279.545349,-123.34272,22.505199,-293.682251,-234.821594,93.624435,-101.72448,-36.81889,80.91256,-690.997314,-11.137147,953.047974,-392.453278,-94.923103,30.733122,-748.688232,27.641014,526.988892,-544.80249,-47.07122,1002.035645,-643.865173,61.38187,695.490784,-515.582642,15.88428,328.394165,-654.219666,-10.161308,39.176388,-543.531128,-207.187454,87.9935,-279.545349,-212.43837,960.128662,-386.07843,-123.34272,22.505199,-293.682251,-273.802063,549.748047,-321.391235,,,,-335.074524,842.481506,-446.132019,-233.511932,203.441559,-309.278503,-234.821594,93.624435,-101.72448,,,
