Label,Time,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,,,,,
standing up,1.541667,217.63266,851.298279,377.751617,216.067169,848.092834,475.625366,54.81398,542.267212,499.537781,163.822998,72.560791,513.291443,14.236241,16.422533,523.631042,219.198166,854.503662,279.877869,-0.109051,538.618774,202.178528,156.968536,68.693993,109.519852,7.741362,11.593797,99.251984,89.287643,916.094055,469.453918,338.410431,971.884766,466.371368,349.436218,980.342834,320.652649,91.55294,931.234985,265.670471,88.953087,700.149353,594.664246,24.819412,539.017334,576.677673,101.74099,322.790344,581.487732,148.242325,75.601479,538.520569,208.316071,29.716473,485.387268,-12.690445,43.755184,543.317261,173.43074,850.577271,133.995163,46.130577,554.031128,117.841087,138.884766,214.346603,82.669632,158.994476,90.259506,82.032402,202.738022,28.872637,150.239548,-19.022863,45.477207,79.165253,148.242325,75.601479,538.520569,89.287643,916.094055,469.453918,208.316071,29.716473,485.387268,24.819412,539.017334,576.677673,338.410431,971.884766,466.371368,88.953087,700.149353,594.664246,101.74099,322.790344,581.487732,-12.690445,43.755184,543.317261,158.994476,90.259506,82.032402,91.55294,931.234985,265.670471,202.738022,28.872637,150.239548,46.130577,554.031128,117.841087,349.436218,980.342834,320.652649,173.43074,850.577271,133.995163,138.884766,214.346603,82.669632,-19.022863,45.477207,79.165253,,,,,,
standing up,1.55,212.636063,855.03772,379.867004,210.679443,851.765747,477.731567,54.914429,542.939087,499.343597,163.48555,73.105095,512.173828,14.364958,16.092476,524.307617,214.592697,858.309753,282.002472,-0.107807,540.274597,204.00325,156.44371,70.203873,110.888641,8.024096,11.463374,98.406387,83.977615,920.889221,471.133423,333.36792,974.818848,468.969879,345.169098,983.202759,323.509369,87.103455,935.673462,267.364319,86.13723,700.949646,594.798828,25.09384,539.077148,575.868164,101.955017,323.025299,580.884766,148.050308,75.740494,538.387207,208.192017,29.842182,485.374146,-12.811713,43.703346,543.246033,170.377991,852.894226,136.111832,47.826504,554.708435,120.414703,139.610458,215.637512,83.768295,158.992294,91.761856,82.892403,202.328705,29.909563,150.647385,-19.051542,45.497898,79.217346,148.050308,75.740494,538.387207,83.977615,920.889221,471.133423,208.192017,29.842182,485.374146,25.09384,539.077148,575.868164,333.36792,974.818848,468.969879,86.13723,700.949646,594.798828,101.955017,323.025299,580.884766,-12.811713,43.703346,543.246033,158.992294,91.761856,82.892403,87.103455,935.673462,267.364319,202.328705,29.909563,150.647385,47.826504,554.708435,120.414703,345.169098,983.202759,323.509369,170.377991,852.894226,136.111832,139.610458,215.637512,83.768295,-19.051542,45.497898,79.217346,,,,,,
standing up,1.558333,207.650436,858.643921,381.98526,205.259964,855.325134,479.838562,55.183903,543.54718,499.213898,163.249878,73.573502,511.163239,14.561579,15.817605,524.97168,210.040909,861.962708,284.131958,-0.106504,541.976013,205.864258,155.783447,71.75058,112.405495,8.236006,11.370379,97.619637,78.644417,925.390747,472.938507,328.288971,977.601501,471.687653,340.901611,985.939331,326.304199,82.736328,940.01123,268.821198,83.395432,701.811462,595.003235,25.529503,539.130798,575.09729,102.38414,323.348419,580.355164,147.995636,75.85997,538.326538,208.15416,29.899355,485.410492,-12.877687,43.670105,543.195129,167.371094,855.150818,138.192169,49.482841,555.386658,122.865509,140.295639,217.023224,84.831078,158.659988,93.818825,84.411865,201.809418,30.989492,151.194351,-19.144674,45.49881,79.289879,147.995636,75.85997,538.326538,78.644417,925.390747,472.938507,208.15416,29.899355,485.410492,25.529503,539.130798,575.09729,328.288971,977.601501,471.687653,83.395432,701.811462,595.003235,102.38414,323.348419,580.355164,-12.877687,43.670105,543.195129,158.659988,93.818825,84.411865,82.736328,940.01123,268.821198,201.809418,30.989492,151.194351,49.482841,555.386658,122.865509,340.901611,985.939331,326.304199,167.371094,855.150818,138.192169,140.295639,217.023224,84.831078,-19.144674,45.49881,79.289879,,,,,,
standing up,1.566667,202.633743,862.138489,383.905365,199.822189,858.755005,481.74527,55.706726,544.054993,499.019318,163.130951,73.913666,510.128723,14.838799,15.560121,525.58606,205.445282,865.522034,286.06543,-0.105079,543.713806,207.661987,154.994659,73.304146,114.079536,8.375168,11.338256,96.828789,73.162025,929.574707,474.448822,323.214844,980.291809,474.123138,336.689911,988.571899,328.936096,78.202919,944.417419,270.233124,80.894844,702.544006,595.072388,26.158279,539.240784,574.230103,103.23188,323.659912,579.741516,148.113312,75.798019,538.144409,208.204788,29.791481,485.412842,-12.881008,43.615364,543.127747,164.369553,857.491577,140.254105,51.101517,556.140381,125.236137,140.829147,218.407166,85.977341,158.29982,95.864616,86.025452,201.149094,32.069378,151.957382,-19.319176,45.540066,79.332741,148.113312,75.798019,538.144409,73.162025,929.574707,474.448822,208.204788,29.791481,485.412842,26.158279,539.240784,574.230103,323.214844,980.291809,474.123138,80.894844,702.544006,595.072388,103.23188,323.659912,579.741516,-12.881008,43.615364,543.127747,158.29982,95.864616,86.025452,78.202919,944.417419,270.233124,201.149094,32.069378,151.957382,51.101517,556.140381,125.236137,336.689911,988.571899,328.936096,164.369553,857.491577,140.254105,140.829147,218.407166,85.977341,-19.319176,45.540066,79.332741,,,,,,
standing up,1.575,196.916473,866.020447,385.138824,193.094818,862.743103,482.948059,55.947052,544.857361,498.533081,162.893204,74.598518,509.273895,15.064672,15.504495,526.280884,200.738129,869.297791,287.329559,-0.103202,545.722473,208.994263,154.057983,75.025291,115.816727,8.471191,11.407867,96.019951,65.342384,936.268555,471.999817,318.047546,983.006775,476.691101,332.378326,991.140869,331.568329,73.694931,948.652161,271.7565,78.356804,703.540039,595.329041,26.949345,539.463867,573.456787,104.208839,324.362,579.321533,148.085205,76.074165,538.257263,208.164886,29.899746,485.523376,-12.946961,43.606766,543.118347,161.412292,859.752869,142.337982,52.719688,556.87085,127.484245,141.339508,219.801788,87.065781,157.502487,97.831223,86.826584,200.405289,33.336987,152.793381,-19.537567,45.563126,79.391365,148.085205,76.074165,538.257263,65.342384,936.268555,471.999817,208.164886,29.899746,485.523376,26.949345,539.463867,573.456787,318.047546,983.006775,476.691101,78.356804,703.540039,595.329041,104.208839,324.362,579.321533,-12.946961,43.606766,543.118347,157.502487,97.831223,86.826584,73.694931,948.652161,271.7565,200.405289,33.336987,152.793381,52.719688,556.87085,127.484245,332.378326,991.140869,331.568329,161.412292,859.752869,142.337982,141.339508,219.801788,87.065781,-19.537567,45.563126,79.391365,,,,,,
standing up,1.583333,191.628525,869.431702,387.10556,187.323807,866.255432,484.898102,57.291882,545.302734,498.492859,162.824951,74.707062,508.429474,15.290796,15.270419,526.747986,195.933258,872.60791,289.313019,-0.101746,547.434814,210.824432,153.078705,76.566521,117.544716,8.513748,11.455722,95.269928,59.762947,940.462463,473.541687,312.970032,985.516968,478.98465,328.163788,993.548401,334.068573,69.147392,952.798218,273.191711,76.049408,704.325439,595.332581,28.142647,539.538452,572.692444,105.558136,324.665405,578.734314,148.175339,75.914909,538.084412,208.191849,29.810991,485.529907,-12.973279,43.575695,543.022766,158.280136,861.979004,144.630417,54.348007,557.614563,129.64859,141.909836,221.198624,88.170807,157.069153,99.221512,87.505501,199.566101,34.543159,153.865494,-19.797195,45.627926,79.431526,148.175339,75.914909,538.084412,59.762947,940.462463,473.541687,208.191849,29.810991,485.529907,28.142647,539.538452,572.692444,312.970032,985.516968,478.98465,76.049408,704.325439,595.332581,105.558136,324.665405,578.734314,-12.973279,43.575695,543.022766,157.069153,99.221512,87.505501,69.147392,952.798218,273.191711,199.566101,34.543159,153.865494,54.348007,557.614563,129.64859,328.163788,993.548401,334.068573,158.280136,861.979004,144.630417,141.909836,221.198624,88.170807,-19.797195,45.627926,79.431526,,,,,,
standing up,1.591667,186.483658,872.747314,389.065887,181.773346,869.616943,486.841187,58.520004,545.924683,498.488312,162.68573,75.009613,507.695007,15.464306,15.190742,527.244446,191.193954,875.877686,291.290588,-0.100228,549.146973,212.701569,152.212418,78.118027,119.226471,8.636087,11.633322,94.726501,54.256966,944.358032,474.919464,307.792572,988.239136,481.385498,323.884949,995.874146,336.606995,64.485435,956.705505,274.81546,73.923744,705.355591,595.390076,29.501177,539.855469,571.979553,107.01387,325.264648,578.177979,148.15863,76.219803,538.126465,208.121094,29.950806,485.551453,-13.042886,43.589764,542.989319,155.278259,864.244385,146.779358,56.011898,558.313843,131.788498,142.641708,222.608917,89.357597,156.88028,100.441353,88.350502,198.744781,36.008976,155.069077,-20.004457,45.712059,79.494492,148.15863,76.219803,538.126465,54.256966,944.358032,474.919464,208.121094,29.950806,485.551453,29.501177,539.855469,571.979553,307.792572,988.239136,481.385498,73.923744,705.355591,595.390076,107.01387,325.264648,578.177979,-13.042886,43.589764,542.989319,156.88028,100.441353,88.350502,64.485435,956.705505,274.81546,198.744781,36.008976,155.069077,56.011898,558.313843,131.788498,323.884949,995.874146,336.606995,155.278259,864.244385,146.779358,142.641708,222.608917,89.357597,-20.004457,45.712059,79.494492,,,,,,
standing up,1.6,181.487411,875.889771,390.939667,176.38443,872.777527,488.695862,59.957661,546.507935,498.530212,162.629608,75.251312,507.009155,15.686512,15.120991,527.665588,186.590393,879.002014,293.183441,-0.098726,550.808472,214.600708,151.438354,79.632225,120.901169,8.811608,11.875585,94.419273,48.836388,948.115906,476.293427,302.625275,990.780579,483.593811,319.598999,998.116821,339.134552,60.011723,960.499146,276.351501,71.828545,706.331299,595.525513,31.212225,540.058838,571.257141,108.711555,325.673218,577.69397,148.290344,76.263954,538.067261,208.125793,29.980938,485.591309,-13.072367,43.584229,542.939941,152.194702,866.441162,148.863022,57.678371,559.147644,133.971436,143.422592,224.109085,90.630493,156.732468,101.690987,89.322433,198.003021,37.458809,156.455048,-20.123053,45.815678,79.606148,148.290344,76.263954,538.067261,48.836388,948.115906,476.293427,208.125793,29.980938,485.591309,31.212225,540.058838,571.257141,302.625275,990.780579,483.593811,71.828545,706.331299,595.525513,108.711555,325.673218,577.69397,-13.072367,43.584229,542.939941,156.732468,101.690987,89.322433,60.011723,960.499146,276.351501,198.003021,37.458809,156.455048,57.678371,559.147644,133.971436,319.598999,998.116821,339.134552,152.194702,866.441162,148.863022,143.422592,224.109085,90.630493,-20.123053,45.815678,79.606148,,,,,,
standing up,1.608333,176.542007,879.02356,392.781799,171.076859,875.920227,490.518707,61.701229,547.171265,498.571106,162.599243,75.519058,506.318634,15.931323,15.098173,528.054565,182.007156,882.126892,295.044861,-0.097177,552.56665,216.603424,150.607391,81.238121,122.750046,8.951336,12.239955,94.334557,43.377205,951.870361,477.551086,297.454376,993.406799,485.733093,315.470886,1000.594971,341.587158,55.393208,964.027954,278.126648,69.889671,707.357605,595.442993,33.153709,540.434937,570.500305,110.620796,326.259125,577.073608,148.441681,76.285873,537.956909,208.143661,29.989298,485.596558,-13.073337,43.578976,542.896973,149.139191,868.647766,150.955795,59.312855,560.102966,136.226166,143.92334,225.407074,92.09494,156.487778,103.03936,90.436806,197.058807,39.132984,158.221817,-20.128716,45.999149,79.789375,148.441681,76.285873,537.956909,43.377205,951.870361,477.551086,208.143661,29.989298,485.596558,33.153709,540.434937,570.500305,297.454376,993.406799,485.733093,69.889671,707.357605,595.442993,110.620796,326.259125,577.073608,-13.073337,43.578976,542.896973,156.487778,103.03936,90.436806,55.393208,964.027954,278.126648,197.058807,39.132984,158.221817,59.312855,560.102966,136.226166,315.470886,1000.594971,341.587158,149.139191,868.647766,150.955795,143.92334,225.407074,92.09494,-20.128716,45.999149,79.789375,,,,,,
standing up,1.616667,171.584183,882.059692,394.579254,165.75267,878.97876,492.295715,63.561329,547.889465,498.665344,162.571365,75.826797,505.746735,16.180485,15.108548,528.497986,177.41571,885.140625,296.862823,-0.095767,554.304688,218.620361,149.926361,82.850906,124.584908,9.206504,12.690454,94.417702,37.922916,955.368164,478.750458,292.292908,996.038574,487.882385,311.047028,1002.913818,344.013611,50.697998,967.374451,279.714325,67.941612,708.541382,595.505737,35.191128,540.914978,569.699768,112.691658,327.015625,576.550659,148.611786,76.548531,538.066284,208.155533,30.103607,485.672272,-13.078759,43.594978,542.909363,146.124207,870.771362,152.933792,60.954441,561.186951,138.626358,144.724686,226.81955,93.690735,156.364731,104.528786,91.708138,196.250626,40.818882,160.008789,-20.04364,46.230099,80.050293,148.611786,76.548531,538.066284,37.922916,955.368164,478.750458,208.155533,30.103607,485.672272,35.191128,540.914978,569.699768,292.292908,996.038574,487.882385,67.941612,708.541382,595.505737,112.691658,327.015625,576.550659,-13.078759,43.594978,542.909363,156.364731,104.528786,91.708138,50.697998,967.374451,279.714325,196.250626,40.818882,160.008789,60.954441,561.186951,138.626358,311.047028,1002.913818,344.013611,146.124207,870.771362,152.933792,144.724686,226.81955,93.690735,-20.04364,46.230099,80.050293,,,,,,
standing up,1.625,166.804825,884.869202,396.178009,160.568726,881.807617,493.870056,65.712639,548.516296,498.657898,162.653946,76.015503,505.113068,16.507267,15.083335,528.841248,173.040909,887.930786,298.485962,-0.094352,555.923584,220.576141,149.377609,84.338486,126.45845,9.508833,13.209425,94.646545,32.535805,958.473877,479.523926,287.098663,998.544678,489.705597,306.720551,1005.187866,346.275635,46.432186,970.39624,281.283997,66.068367,709.480713,595.355469,37.316231,541.26062,568.867432,115.038185,327.614624,575.948181,148.993118,76.538139,537.973816,208.260468,30.003798,485.677551,-13.017301,43.558777,542.860779,143.174698,872.848267,154.871246,62.583164,562.306396,141.162399,145.512375,228.242279,95.339371,156.285049,105.995064,93.153847,195.57312,42.368145,161.954758,-19.885374,46.587067,80.353432,148.993118,76.538139,537.973816,32.535805,958.473877,479.523926,208.260468,30.003798,485.677551,37.316231,541.26062,568.867432,287.098663,998.544678,489.705597,66.068367,709.480713,595.355469,115.038185,327.614624,575.948181,-13.017301,43.558777,542.860779,156.285049,105.995064,93.153847,46.432186,970.39624,281.283997,195.57312,42.368145,161.954758,62.583164,562.306396,141.162399,306.720551,1005.187866,346.275635,143.174698,872.848267,154.871246,145.512375,228.242279,95.339371,-19.885374,46.587067,80.353432,,,,,,
standing up,1.633333,162.326141,887.560486,397.40033,155.438995,884.58667,495.051331,67.933105,549.274231,498.519165,162.636444,76.316116,504.700897,16.728476,15.150924,529.283203,169.213287,890.534302,299.749329,-0.092819,557.478638,222.379379,148.921677,85.734192,128.34314,9.873331,13.714962,94.975365,27.313425,961.336853,480.356476,281.934906,1001.153809,491.551239,302.326904,1007.476196,348.452881,43.091496,972.85907,280.876465,64.308235,710.489746,595.176941,39.405342,541.789124,568.127319,117.244194,328.56192,575.640869,149.158157,76.874954,538.169678,208.251541,30.106133,485.776276,-13.026674,43.592743,542.908691,140.234253,874.837646,156.773163,64.059418,563.444031,143.832031,146.08287,229.503967,97.138733,156.329956,107.297829,94.789368,194.969284,43.921112,163.895767,-19.636786,46.934452,80.696877,149.158157,76.874954,538.169678,27.313425,961.336853,480.356476,208.251541,30.106133,485.776276,39.405342,541.789124,568.127319,281.934906,1001.153809,491.551239,64.308235,710.489746,595.176941,117.244194,328.56192,575.640869,-13.026674,43.592743,542.908691,156.329956,107.297829,94.789368,43.091496,972.85907,280.876465,194.969284,43.921112,163.895767,64.059418,563.444031,143.832031,302.326904,1007.476196,348.452881,140.234253,874.837646,156.773163,146.08287,229.503967,97.138733,-19.636786,46.934452,80.696877,,,,,,
standing up,1.641667,157.887405,890.019714,398.772522,150.464706,887.104187,496.386078,70.387589,549.929382,498.508972,162.681915,76.489952,504.266083,16.964092,15.164993,529.568054,165.310089,892.935242,301.158936,-0.09156,558.966919,224.324051,148.495911,87.086411,130.445786,10.266423,14.298074,95.387383,22.257713,963.866638,480.986542,276.886414,1003.558899,493.386566,297.867035,1009.614441,350.598022,39.292171,975.427551,281.578644,62.493637,711.23053,594.846741,41.593563,542.084412,567.332825,119.563515,329.025757,575.157654,149.428009,76.875191,538.196289,208.287186,30.021217,485.866516,-13.006504,43.567944,542.880249,137.40509,876.71698,158.452042,65.4142,564.651917,146.563126,146.74588,230.84021,98.931236,156.393555,108.533318,96.550774,194.337082,45.271965,166.198013,-19.321913,47.360603,81.069725,149.428009,76.875191,538.196289,22.257713,963.866638,480.986542,208.287186,30.021217,485.866516,41.593563,542.084412,567.332825,276.886414,1003.558899,493.386566,62.493637,711.23053,594.846741,119.563515,329.025757,575.157654,-13.006504,43.567944,542.880249,156.393555,108.533318,96.550774,39.292171,975.427551,281.578644,194.337082,45.271965,166.198013,65.4142,564.651917,146.563126,297.867035,1009.614441,350.598022,137.40509,876.71698,158.452042,146.74588,230.84021,98.931236,-19.321913,47.360603,81.069725,,,,,,
standing up,1.65,153.506836,892.398865,400.069794,145.56781,889.500427,497.643219,72.826996,550.661682,498.522614,162.682632,76.748489,503.862793,17.163813,15.253201,529.88623,161.445862,895.297363,302.496368,-0.090339,560.499512,226.281998,148.10083,88.470909,132.713135,10.71243,14.973656,95.872864,17.314661,966.173767,481.773438,271.74234,1005.941528,495.088593,293.370972,1011.79541,352.688629,35.731762,977.969971,282.174652,60.636517,711.958923,594.461304,43.693439,542.500732,566.642822,121.774406,329.646515,574.733276,149.649902,77.082146,538.308228,208.264633,30.045507,485.934235,-12.999504,43.594387,542.893738,134.591125,878.438965,160.071411,66.536629,565.938965,149.178085,147.316956,231.972717,100.997978,156.611206,109.790062,98.524384,193.669037,46.635494,168.674088,-18.946314,47.852722,81.46965,149.649902,77.082146,538.308228,17.314661,966.173767,481.773438,208.264633,30.045507,485.934235,43.693439,542.500732,566.642822,271.74234,1005.941528,495.088593,60.636517,711.958923,594.461304,121.774406,329.646515,574.733276,-12.999504,43.594387,542.893738,156.611206,109.790062,98.524384,35.731762,977.969971,282.174652,193.669037,46.635494,168.674088,66.536629,565.938965,149.178085,293.370972,1011.79541,352.688629,134.591125,878.438965,160.071411,147.316956,231.972717,100.997978,-18.946314,47.852722,81.46965,,,,,,
standing up,1.658333,149.192627,894.577087,401.3591,140.752609,891.654968,498.889771,75.292007,551.333679,498.640137,162.716446,76.960739,503.498383,17.378599,15.329801,530.203674,157.632645,897.499207,303.828461,-0.089377,561.974854,228.230499,147.911484,89.813324,135.059937,11.40596,15.61375,96.390587,12.467222,968.234802,482.49942,266.609528,1008.124451,496.81781,288.814087,1013.753662,354.763794,32.257458,980.254944,282.953308,58.925426,712.535156,594.191223,45.850048,542.754761,565.951843,124.011703,330.076843,574.461487,149.906631,77.185989,538.416382,208.278671,30.020477,486.021271,-12.984925,43.613384,542.93158,131.919418,880.034607,161.513474,67.423164,567.164795,151.567093,147.95195,233.163513,103.06456,156.876465,110.93512,100.641251,193.2742,48.13271,171.404434,-18.36484,48.366123,81.806725,149.906631,77.185989,538.416382,12.467222,968.234802,482.49942,208.278671,30.020477,486.021271,45.850048,542.754761,565.951843,266.609528,1008.124451,496.81781,58.925426,712.535156,594.191223,124.011703,330.076843,574.461487,-12.984925,43.613384,542.93158,156.876465,110.93512,100.641251,32.257458,980.254944,282.953308,193.2742,48.13271,171.404434,67.423164,567.164795,151.567093,288.814087,1013.753662,354.763794,131.919418,880.034607,161.513474,147.95195,233.163513,103.06456,-18.36484,48.366123,81.806725,,,,,,
standing up,1.666667,145.010071,896.441772,402.553497,136.129807,893.476379,500.043762,77.80719,551.861633,498.798462,162.837448,77.048393,503.092163,17.648653,15.359998,530.466553,153.890305,899.407166,305.063263,-0.088508,563.238037,230.140472,147.767654,90.932785,137.528122,12.08058,16.292528,96.877678,7.752786,969.951111,483.22583,261.699646,1010.020142,498.377258,284.430298,1015.594604,356.65625,28.763416,982.265198,283.795837,57.302013,712.858398,593.896423,47.952721,542.898743,565.361328,126.362663,330.347351,574.174561,150.27713,77.181732,538.444519,208.362259,29.861841,486.034637,-12.905285,43.601124,542.936707,129.37294,881.490784,162.879395,68.042358,568.249695,153.824234,148.624039,234.227875,105.238327,157.293823,111.91436,102.897072,192.62355,49.06287,174.243713,-17.563147,48.919613,82.11068,150.27713,77.181732,538.444519,7.752786,969.951111,483.22583,208.362259,29.861841,486.034637,47.952721,542.898743,565.361328,261.699646,1010.020142,498.377258,57.302013,712.858398,593.896423,126.362663,330.347351,574.174561,-12.905285,43.601124,542.936707,157.293823,111.91436,102.897072,28.763416,982.265198,283.795837,192.62355,49.06287,174.243713,68.042358,568.249695,153.824234,284.430298,1015.594604,356.65625,129.37294,881.490784,162.879395,148.624039,234.227875,105.238327,-17.563147,48.919613,82.11068,,,,,,
standing up,1.675,140.92923,898.100037,403.774353,131.618622,895.077698,501.222717,80.116982,552.372375,499.128448,162.930573,77.162537,502.842438,17.876595,15.412457,530.786987,150.239853,901.122314,306.325989,-0.087971,564.391235,232.066605,147.916901,91.964569,140.069519,13.11797,16.866535,97.359283,3.218308,971.11261,484.026337,256.838593,1011.789551,500.112701,280.03772,1017.222656,358.553284,25.353491,984.013367,284.629669,55.672215,713.142761,593.700256,50.022766,543.079834,564.970093,128.610703,330.961914,574.225525,150.591599,77.410919,538.643311,208.392227,29.885132,486.117828,-12.86782,43.622375,543.022949,126.999077,882.816223,164.042755,68.300476,569.200989,155.757034,149.452148,235.140518,107.514992,157.959412,112.708817,105.392273,192.36676,50.019226,177.160156,-16.511209,49.348606,82.391403,150.591599,77.410919,538.643311,3.218308,971.11261,484.026337,208.392227,29.885132,486.117828,50.022766,543.079834,564.970093,256.838593,1011.789551,500.112701,55.672215,713.142761,593.700256,128.610703,330.961914,574.225525,-12.86782,43.622375,543.022949,157.959412,112.708817,105.392273,25.353491,984.013367,284.629669,192.36676,50.019226,177.160156,68.300476,569.200989,155.757034,280.03772,1017.222656,358.553284,126.999077,882.816223,164.042755,149.452148,235.140518,107.514992,-16.511209,49.348606,82.391403,,,,,,
standing up,1.683333,137.026016,899.467224,404.79306,127.234909,896.366089,502.191895,82.443596,552.724121,499.427155,163.130249,77.144295,502.556458,18.164114,15.411832,530.991455,146.817108,902.568359,307.394257,-0.087582,565.353638,233.858231,148.220062,92.787621,142.72464,14.326408,17.292671,97.9179,-1.335859,971.993164,484.338562,252.085541,1013.328674,501.666077,275.884583,1018.629761,360.351044,22.171541,985.455261,285.353577,54.230896,713.135254,593.521118,52.171486,543.055603,564.756775,131.062256,331.187927,574.134949,151.027435,77.242065,538.671082,208.514328,29.644608,486.155396,-12.761328,43.573166,543.038696,124.816978,883.937683,165.112305,68.253326,570.079041,157.441589,150.239655,236.025452,109.838104,158.677414,113.428345,108.005478,192.172348,50.810028,180.318695,-15.173762,49.693726,82.706444,151.027435,77.242065,538.671082,-1.335859,971.993164,484.338562,208.514328,29.644608,486.155396,52.171486,543.055603,564.756775,252.085541,1013.328674,501.666077,54.230896,713.135254,593.521118,131.062256,331.187927,574.134949,-12.761328,43.573166,543.038696,158.677414,113.428345,108.005478,22.171541,985.455261,285.353577,192.172348,50.810028,180.318695,68.253326,570.079041,157.441589,275.884583,1018.629761,360.351044,124.816978,883.937683,165.112305,150.239655,236.025452,109.838104,-15.173762,49.693726,82.706444,,,,,,
standing up,1.691667,133.298386,900.596985,405.815216,123.036232,897.4198,503.162994,84.584824,553.015381,499.881714,163.309814,77.103645,502.462158,18.387243,15.438664,531.263184,143.560532,903.77417,308.467377,-0.087647,566.158325,235.621841,148.825912,93.485085,145.424545,15.823976,17.61286,98.642914,-5.565179,972.428223,484.90625,247.437973,1014.606262,503.206299,271.756683,1019.833801,362.183472,19.223129,986.533447,285.908783,52.876625,713.179077,593.49054,53.98317,543.168152,564.781921,133.386856,331.680206,574.249634,151.347351,77.364838,538.976562,208.583557,29.603735,486.265472,-12.685827,43.614132,543.150085,122.666466,884.871094,166.083084,67.829262,570.750916,158.879761,151.027634,236.624771,112.382896,159.672668,114.028557,110.747864,192.405991,51.408871,183.43071,-13.628386,49.903732,83.180855,151.347351,77.364838,538.976562,-5.565179,972.428223,484.90625,208.583557,29.603735,486.265472,53.98317,543.168152,564.781921,247.437973,1014.606262,503.206299,52.876625,713.179077,593.49054,133.386856,331.680206,574.249634,-12.685827,43.614132,543.150085,159.672668,114.028557,110.747864,19.223129,986.533447,285.908783,192.405991,51.408871,183.43071,67.829262,570.750916,158.879761,271.756683,1019.833801,362.183472,122.666466,884.871094,166.083084,151.027634,236.624771,112.382896,-13.628386,49.903732,83.180855,,,,,,
standing up,1.7,129.743652,901.433167,406.720551,118.936775,898.203064,504.007629,86.536362,553.180359,500.370148,163.557358,76.987564,502.486481,18.620789,15.43627,531.459534,140.550522,904.663269,309.433472,-0.087975,566.71106,237.284546,149.704971,93.930336,148.264984,17.448977,17.937399,99.602592,-9.751114,972.784302,485.043182,242.946838,1015.536194,504.721344,267.820648,1020.635254,363.983948,16.553646,987.283508,286.30899,51.531433,713.004822,593.466919,55.895874,543.107056,565.015198,135.755432,331.920715,574.561768,151.731201,77.245995,539.247253,208.694382,29.440067,486.430786,-12.592616,43.608044,543.24054,120.667107,885.680481,166.94165,67.120506,571.250916,160.008469,151.997772,237.113876,114.955238,160.952255,114.429512,113.580742,192.828018,51.712608,186.696274,-11.868937,50.23016,83.94146,151.731201,77.245995,539.247253,-9.751114,972.784302,485.043182,208.694382,29.440067,486.430786,55.895874,543.107056,565.015198,242.946838,1015.536194,504.721344,51.531433,713.004822,593.466919,135.755432,331.920715,574.561768,-12.592616,43.608044,543.24054,160.952255,114.429512,113.580742,16.553646,987.283508,286.30899,192.828018,51.712608,186.696274,67.120506,571.250916,160.008469,267.820648,1020.635254,363.983948,120.667107,885.680481,166.94165,151.997772,237.113876,114.955238,-11.868937,50.23016,83.94146,,,,,,
walking,1.708333,126.373993,902.01062,407.618134,115.076401,898.73407,504.84787,88.431213,553.221924,500.958191,163.816193,76.765594,502.605316,18.798664,15.40824,531.584595,137.671585,905.28717,310.388336,-0.088788,567.069885,238.853424,150.846924,94.228775,151.073471,19.192516,18.224611,100.822983,-13.595772,972.72644,485.396515,238.604385,1016.148071,506.155548,264.193573,1021.128906,365.66568,13.950311,987.829102,286.717316,50.345371,712.790527,593.518982,57.793785,543.084961,565.40979,137.987366,332.205597,574.918823,152.093933,77.184425,539.527588,208.76326,29.283377,486.609344,-12.507861,43.612274,543.311584,118.754166,886.279419,167.674347,66.130646,571.607361,160.945892,152.970963,237.406235,117.626137,162.425812,114.712234,116.475822,193.55928,51.821537,189.76062,-9.97522,50.508423,85.037491,152.093933,77.184425,539.527588,-13.595772,972.72644,485.396515,208.76326,29.283377,486.609344,57.793785,543.084961,565.40979,238.604385,1016.148071,506.155548,50.345371,712.790527,593.518982,137.987366,332.205597,574.918823,-12.507861,43.612274,543.311584,162.425812,114.712234,116.475822,13.950311,987.829102,286.717316,193.55928,51.821537,189.76062,66.130646,571.607361,160.945892,264.193573,1021.128906,365.66568,118.754166,886.279419,167.674347,152.970963,237.406235,117.626137,-9.97522,50.508423,85.037491,,,,,,
