Label,Time,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,,,,,
walking,2.408333,-51.957108,903.801697,445.354675,-134.67012,904.410889,497.796844,-141.96463,558.935181,471.395874,-109.486687,78.465668,499.511749,-206.992233,16.45821,388.685974,30.755907,903.192444,392.912506,36.548203,568.828064,301.969543,153.587006,103.954735,355.737762,99.914597,37.215153,220.461411,-196.153549,985.305908,389.089996,-54.248867,1019.922729,592.07843,72.012047,1017.634888,522.975952,-23.205618,988.788513,288.494598,-238.110031,723.295593,499.576324,-209.824158,550.504639,479.424469,-180.558304,332.580811,537.462463,-145.435791,78.439537,510.344971,-71.767982,27.97896,530.483582,-232.491669,43.951778,368.038422,124.90979,879.380737,287.776184,63.400997,567.485779,208.216492,165.053146,239.90509,303.695831,184.154846,123.779137,334.838348,164.076813,54.567036,410.453094,87.274162,71.886673,193.209656,-145.435791,78.439537,510.344971,-196.153549,985.305908,389.089996,-71.767982,27.97896,530.483582,-209.824158,550.504639,479.424469,-54.248867,1019.922729,592.07843,-238.110031,723.295593,499.576324,-180.558304,332.580811,537.462463,-232.491669,43.951778,368.038422,184.154846,123.779137,334.838348,-23.205618,988.788513,288.494598,164.076813,54.567036,410.453094,63.400997,567.485779,208.216492,72.012047,1017.634888,522.975952,124.90979,879.380737,287.776184,165.053146,239.90509,303.695831,87.274162,71.886673,193.209656,,,,,,
walking,2.416667,-50.623066,903.678345,442.483734,-132.487839,904.270264,496.240723,-141.508728,558.838379,469.799072,-109.228683,78.427971,499.127197,-207.254349,16.321175,388.816986,31.241699,903.086426,388.726715,37.969929,568.597168,298.308777,153.507553,101.877747,337.300201,95.737846,37.347755,202.640732,-195.544235,985.329956,388.535614,-50.817898,1020.057678,588.946533,74.342911,1017.937805,517.982117,-24.426399,988.760742,285.00174,-236.840424,723.489685,499.542633,-209.179214,550.661011,478.766907,-179.901566,332.78299,536.900513,-145.256439,78.461708,510.250854,-71.662827,27.886471,530.402222,-232.576889,43.870232,368.057434,123.440514,879.322754,281.900543,60.073051,567.395874,204.700256,165.161758,238.55806,287.72171,183.341187,120.736832,313.412811,169.168488,50.702312,389.840637,80.273788,72.302719,177.717087,-145.256439,78.461708,510.250854,-195.544235,985.329956,388.535614,-71.662827,27.886471,530.402222,-209.179214,550.661011,478.766907,-50.817898,1020.057678,588.946533,-236.840424,723.489685,499.542633,-179.901566,332.78299,536.900513,-232.576889,43.870232,368.057434,183.341187,120.736832,313.412811,-24.426399,988.760742,285.00174,169.168488,50.702312,389.840637,60.073051,567.395874,204.700256,74.342911,1017.937805,517.982117,123.440514,879.322754,281.900543,165.161758,238.55806,287.72171,80.273788,72.302719,177.717087,,,,,,
walking,2.425,-49.370632,903.653442,439.637024,-130.380905,904.251587,494.673279,-141.116882,558.863281,468.303406,-109.067154,78.515442,498.881989,-207.502518,16.229965,389.0383,31.639643,903.055298,384.6008,39.424789,568.498962,294.516449,153.143677,100.389061,319.763092,91.059441,37.916565,186.056763,-194.94603,985.361023,387.925842,-47.510281,1020.308228,586.005676,76.604507,1018.295288,512.976624,-25.671152,988.69574,281.519562,-235.495789,723.703369,499.388245,-208.517914,550.839722,478.189087,-179.362869,333.087097,536.578125,-145.131073,78.550041,510.313446,-71.615585,27.991949,530.450806,-232.695709,43.7995,368.153992,121.974327,879.282959,276.026703,56.886078,567.291748,201.172501,164.976471,237.773575,272.097382,183.567917,119.088654,293.920929,173.730743,47.835201,369.945129,72.705223,72.994217,163.308533,-145.131073,78.550041,510.313446,-194.94603,985.361023,387.925842,-71.615585,27.991949,530.450806,-208.517914,550.839722,478.189087,-47.510281,1020.308228,586.005676,-235.495789,723.703369,499.388245,-179.362869,333.087097,536.578125,-232.695709,43.7995,368.153992,183.567917,119.088654,293.920929,-25.671152,988.69574,281.519562,173.730743,47.835201,369.945129,56.886078,567.291748,201.172501,76.604507,1018.295288,512.976624,121.974327,879.282959,276.026703,164.976471,237.773575,272.097382,72.705223,72.994217,163.308533,,,,,,
walking,2.433333,-48.116573,903.48584,436.736786,-128.23465,904.103821,493.063721,-140.656891,558.756348,466.899506,-108.877525,78.46743,498.662811,-207.784973,16.124901,389.27652,32.001488,902.867859,380.409882,40.643772,568.287476,290.492828,152.468201,99.217117,303.323425,85.090347,38.537758,171.365555,-194.273605,985.357727,387.395477,-44.120884,1020.379883,582.857788,78.750504,1018.423462,507.817749,-26.947083,988.572327,278.087433,-234.019897,723.883423,499.187988,-207.76709,551.044617,477.709442,-178.73143,333.230133,536.406128,-144.994415,78.50425,510.413696,-71.509186,27.816494,530.403259,-232.849426,43.727554,368.357269,120.386185,879.035095,270.275696,53.755219,567.100586,197.640015,164.141495,236.93132,256.831543,183.581924,117.634949,275.080627,177.837341,45.627617,350.984039,64.04776,73.649422,151.014603,-144.994415,78.50425,510.413696,-194.273605,985.357727,387.395477,-71.509186,27.816494,530.403259,-207.76709,551.044617,477.709442,-44.120884,1020.379883,582.857788,-234.019897,723.883423,499.187988,-178.73143,333.230133,536.406128,-232.849426,43.727554,368.357269,183.581924,117.634949,275.080627,-26.947083,988.572327,278.087433,177.837341,45.627617,350.984039,53.755219,567.100586,197.640015,78.750504,1018.423462,507.817749,120.386185,879.035095,270.275696,164.141495,236.93132,256.831543,64.04776,73.649422,151.014603,,,,,,
walking,2.441667,-46.879364,903.326599,433.831116,-126.084236,903.997498,491.434387,-140.203293,558.686707,465.649292,-108.813675,78.453064,498.613129,-208.11731,16.007614,389.645416,32.325508,902.65564,376.227844,41.873138,568.109375,286.275879,151.723953,98.39949,287.569977,78.630859,39.533123,157.851929,-193.629272,985.343384,386.835083,-40.711353,1020.496582,579.752686,80.916527,1018.754028,502.730621,-28.255968,988.360168,274.602539,-232.584671,724.142578,499.217896,-206.852463,551.275757,477.386047,-178.146988,333.579193,536.367615,-144.97673,78.489105,510.65152,-71.504295,27.888956,530.510681,-233.076752,43.639038,368.673737,118.792091,878.9646,264.36554,50.620823,567.052979,193.914368,163.313507,236.872849,241.838211,183.182831,116.627281,257.107025,181.293564,43.51004,332.20401,55.517334,74.483734,140.26178,-144.97673,78.489105,510.65152,-193.629272,985.343384,386.835083,-71.504295,27.888956,530.510681,-206.852463,551.275757,477.386047,-40.711353,1020.496582,579.752686,-232.584671,724.142578,499.217896,-178.146988,333.579193,536.367615,-233.076752,43.639038,368.673737,183.182831,116.627281,257.107025,-28.255968,988.360168,274.602539,181.293564,43.51004,332.20401,50.620823,567.052979,193.914368,80.916527,1018.754028,502.730621,118.792091,878.9646,264.36554,163.313507,236.872849,241.838211,55.517334,74.483734,140.26178,,,,,,
walking,2.45,-45.706257,902.980896,430.932983,-123.962608,903.776794,489.816895,-139.799896,558.512207,464.415588,-108.751549,78.339073,498.562469,-208.464569,15.892357,389.96991,32.550095,902.184998,372.049103,43.084442,567.673584,282.077728,151.06189,97.619774,272.771088,72.018417,40.438221,145.818192,-193.062225,985.34967,386.260834,-37.239304,1020.603271,576.711792,83.040672,1018.643494,497.516144,-29.634329,988.079468,271.185303,-231.044907,724.355408,499.27478,-206.026764,551.660522,476.832794,-177.41156,333.815918,536.468567,-144.933884,78.406471,510.883942,-71.462082,27.792866,530.52832,-233.341537,43.592583,369.01355,117.146217,878.904236,258.440613,47.477806,567.010254,190.217575,161.995163,236.57634,227.978378,182.480743,115.817276,240.386307,184.622253,41.279392,313.875793,47.234913,75.010361,131.175629,-144.933884,78.406471,510.883942,-193.062225,985.34967,386.260834,-71.462082,27.792866,530.52832,-206.026764,551.660522,476.832794,-37.239304,1020.603271,576.711792,-231.044907,724.355408,499.27478,-177.41156,333.815918,536.468567,-233.341537,43.592583,369.01355,182.480743,115.817276,240.386307,-29.634329,988.079468,271.185303,184.622253,41.279392,313.875793,47.477806,567.010254,190.217575,83.040672,1018.643494,497.516144,117.146217,878.904236,258.440613,161.995163,236.57634,227.978378,47.234913,75.010361,131.175629,,,,,,
walking,2.458333,-44.54319,902.728027,428.036224,-121.813438,903.669983,488.206177,-139.295258,558.443237,463.374542,-108.710129,78.313141,498.530273,-208.775818,15.817433,390.290894,32.727055,901.786011,367.866241,44.050587,567.33606,277.762115,150.334595,97.168297,259.261444,65.587318,41.265919,135.457306,-192.425034,985.300781,385.734741,-33.704048,1020.753845,573.536255,85.180794,1018.838379,492.368439,-31.029148,987.792847,267.784882,-229.332352,724.496216,499.400726,-205.037415,551.93158,476.95224,-176.645767,334.134033,536.613159,-144.877441,78.360146,511.116974,-71.443863,27.737812,530.565857,-233.583099,43.50481,369.333496,115.428589,878.769409,252.46254,44.332359,567.117188,186.295868,160.517334,236.586273,214.891846,181.201569,115.217354,224.84259,187.497345,39.874958,297.032074,39.418396,75.446167,123.581116,-144.877441,78.360146,511.116974,-192.425034,985.300781,385.734741,-71.443863,27.737812,530.565857,-205.037415,551.93158,476.95224,-33.704048,1020.753845,573.536255,-229.332352,724.496216,499.400726,-176.645767,334.134033,536.613159,-233.583099,43.50481,369.333496,181.201569,115.217354,224.84259,-31.029148,987.792847,267.784882,187.497345,39.874958,297.032074,44.332359,567.117188,186.295868,85.180794,1018.838379,492.368439,115.428589,878.769409,252.46254,160.517334,236.586273,214.891846,39.418396,75.446167,123.581116,,,,,,
walking,2.466667,-43.362595,902.504272,425.155548,-119.603813,903.596436,486.621643,-138.688171,558.403381,462.512817,-108.723114,78.298271,498.533112,-209.067459,15.74523,390.585175,32.878624,901.412048,363.689453,44.559345,567.052246,273.296997,149.551025,96.940247,247.456528,59.615822,41.317871,127.238228,-191.76619,985.262756,385.28421,-30.099174,1020.949097,570.508118,87.319115,1018.864136,486.981873,-32.429661,987.444946,264.53595,-227.516327,724.753601,499.623688,-204.076096,552.194336,477.11319,-175.846054,334.420013,536.864868,-144.863098,78.355316,511.365723,-71.434647,27.753202,530.650208,-233.819336,43.450878,369.627563,113.578445,878.730164,246.479385,41.199127,567.279175,182.211746,159.455948,236.516022,202.98851,179.654327,114.830139,210.902222,189.706543,39.241829,282.519012,32.325939,75.007378,117.659111,-144.863098,78.355316,511.365723,-191.76619,985.262756,385.28421,-71.434647,27.753202,530.650208,-204.076096,552.194336,477.11319,-30.099174,1020.949097,570.508118,-227.516327,724.753601,499.623688,-175.846054,334.420013,536.864868,-233.819336,43.450878,369.627563,179.654327,114.830139,210.902222,-32.429661,987.444946,264.53595,189.706543,39.241829,282.519012,41.199127,567.279175,182.211746,87.319115,1018.864136,486.981873,113.578445,878.730164,246.479385,159.455948,236.516022,202.98851,32.325939,75.007378,117.659111,,,,,,
walking,2.475,-42.064793,902.30365,422.292542,-117.229263,903.524109,485.068451,-137.915298,558.371033,461.719879,-108.686943,78.273506,498.439972,-209.350052,15.664101,390.821991,33.099674,901.083191,359.516632,44.694683,566.899536,268.463989,148.898254,96.981316,236.608978,54.367474,41.515694,119.895172,-191.061966,985.302734,384.880371,-26.270508,1021.156433,567.327942,89.768059,1018.858582,481.726471,-33.845146,987.006958,261.422577,-225.449371,725.070068,499.707489,-203.062057,552.387268,477.423798,-174.923523,334.637268,537.025024,-144.757401,78.280464,511.549469,-71.343636,27.539299,530.611816,-234.065689,43.335476,369.90097,111.588173,878.71582,240.561325,38.257977,567.414551,177.959518,157.306458,236.527573,191.445892,178.355362,114.450851,198.326279,191.32901,39.230614,269.503723,26.427189,75.036041,112.181732,-144.757401,78.280464,511.549469,-191.061966,985.302734,384.880371,-71.343636,27.539299,530.611816,-203.062057,552.387268,477.423798,-26.270508,1021.156433,567.327942,-225.449371,725.070068,499.707489,-174.923523,334.637268,537.025024,-234.065689,43.335476,369.90097,178.355362,114.450851,198.326279,-33.845146,987.006958,261.422577,191.32901,39.230614,269.503723,38.257977,567.414551,177.959518,89.768059,1018.858582,481.726471,111.588173,878.71582,240.561325,157.306458,236.527573,191.445892,26.427189,75.036041,112.181732,,,,,,
walking,2.483333,-40.731228,902.190125,419.433838,-114.764832,903.535645,483.537048,-137.107498,558.431763,461.002014,-108.731888,78.33651,498.413666,-209.632339,15.563682,391.113525,33.302376,900.844604,355.330627,44.536873,566.881348,263.428192,148.633926,97.289383,226.774994,50.121418,41.516697,113.552452,-190.246262,985.462219,384.661774,-22.304304,1021.381836,564.097534,92.106651,1018.845703,476.331665,-35.292576,986.596863,258.380432,-223.467361,725.533264,500.154083,-201.865112,552.638184,477.633606,-174.083572,335.014587,537.204285,-144.683807,78.321579,511.772797,-71.329674,27.584112,530.724792,-234.318634,43.197685,370.160309,109.52066,878.749023,234.548248,35.469814,567.598083,173.36496,155.846786,237.297577,181.133453,177.15239,114.486481,187.045639,192.773682,39.579399,257.820007,21.787485,74.778381,107.366341,-144.683807,78.321579,511.772797,-190.246262,985.462219,384.661774,-71.329674,27.584112,530.724792,-201.865112,552.638184,477.633606,-22.304304,1021.381836,564.097534,-223.467361,725.533264,500.154083,-174.083572,335.014587,537.204285,-234.318634,43.197685,370.160309,177.15239,114.486481,187.045639,-35.292576,986.596863,258.380432,192.773682,39.579399,257.820007,35.469814,567.598083,173.36496,92.106651,1018.845703,476.331665,109.52066,878.749023,234.548248,155.846786,237.297577,181.133453,21.787485,74.778381,107.366341,,,,,,
walking,2.491667,-39.260132,901.910706,416.642761,-112.091484,903.413696,482.105316,-136.195831,558.381348,460.301819,-108.686623,78.279968,498.278412,-209.8965,15.475765,391.288452,33.571217,900.407715,351.180206,44.364941,566.627747,258.561981,148.72052,97.412201,218.02832,46.638252,41.313633,108.179314,-189.200027,985.583984,384.720459,-18.137211,1021.560913,560.795105,94.659019,1018.681274,470.88089,-36.725033,986.213928,255.496109,-221.31073,725.792419,500.67807,-200.714569,552.886414,477.919159,-173.05899,335.228058,537.279663,-144.525757,78.335304,511.889343,-71.208206,27.386496,530.673889,-234.541336,43.127048,370.359283,107.326363,878.766235,228.609512,32.75069,567.629944,168.588348,154.725525,237.418762,172.375183,176.580688,114.29834,177.667221,194.314285,39.377983,247.306412,17.990772,74.295128,103.161102,-144.525757,78.335304,511.889343,-189.200027,985.583984,384.720459,-71.208206,27.386496,530.673889,-200.714569,552.886414,477.919159,-18.137211,1021.560913,560.795105,-221.31073,725.792419,500.67807,-173.05899,335.228058,537.279663,-234.541336,43.127048,370.359283,176.580688,114.29834,177.667221,-36.725033,986.213928,255.496109,194.314285,39.377983,247.306412,32.75069,567.629944,168.588348,94.659019,1018.681274,470.88089,107.326363,878.766235,228.609512,154.725525,237.418762,172.375183,17.990772,74.295128,103.161102,,,,,,
walking,2.5,-37.728386,901.788452,413.874878,-109.351677,903.386047,480.654755,-134.899536,558.402222,459.744995,-108.562218,78.269455,498.152557,-210.20311,15.43992,391.587036,33.894913,900.190918,347.094971,43.89286,566.554077,253.873413,148.871597,97.737404,210.437805,44.053524,40.870117,103.601814,-188.007523,985.607666,384.905945,-13.860351,1021.833435,557.398071,97.235199,1018.72168,465.27652,-38.170902,985.819458,252.696457,-219.101578,726.118286,501.361359,-199.316833,553.152649,478.086273,-172.035339,335.626709,537.280945,-144.353729,78.416969,511.991913,-71.137535,27.419453,530.702026,-234.717941,43.04705,370.54425,105.18,878.823242,222.587616,30.059504,567.618042,163.760117,153.994919,237.712006,164.460327,176.085342,114.565109,168.897934,195.656616,39.862957,238.447449,15.049837,73.528496,99.465393,-144.353729,78.416969,511.991913,-188.007523,985.607666,384.905945,-71.137535,27.419453,530.702026,-199.316833,553.152649,478.086273,-13.860351,1021.833435,557.398071,-219.101578,726.118286,501.361359,-172.035339,335.626709,537.280945,-234.717941,43.04705,370.54425,176.085342,114.565109,168.897934,-38.170902,985.819458,252.696457,195.656616,39.862957,238.447449,30.059504,567.618042,163.760117,97.235199,1018.72168,465.27652,105.18,878.823242,222.587616,153.994919,237.712006,164.460327,15.049837,73.528496,99.465393,,,,,,
walking,2.508333,-36.161537,901.623413,411.022186,-106.464027,903.347778,479.187958,-133.619415,558.433472,459.176758,-108.438957,78.276039,498.049286,-210.437531,15.367762,391.872681,34.140957,899.899048,342.856384,43.415298,566.359863,249.211578,149.448624,97.994865,203.522919,42.18536,40.181759,99.663109,-186.854111,985.592102,385.115845,-9.429427,1022.032166,553.891174,99.765785,1018.477661,459.436829,-39.669212,985.388367,250.01564,-216.788803,726.425171,502.181396,-197.827301,553.433838,478.166565,-170.941559,335.918549,537.187256,-144.169098,78.514732,512.117981,-70.984398,27.525862,530.827148,-234.880127,43.003391,370.713135,102.960701,878.950684,216.47731,27.426682,567.452759,159.08255,153.390427,237.759125,157.449112,175.659378,114.499336,161.371475,197.655151,40.285149,230.619247,12.779028,72.602959,96.206505,-144.169098,78.514732,512.117981,-186.854111,985.592102,385.115845,-70.984398,27.525862,530.827148,-197.827301,553.433838,478.166565,-9.429427,1022.032166,553.891174,-216.788803,726.425171,502.181396,-170.941559,335.918549,537.187256,-234.880127,43.003391,370.713135,175.659378,114.499336,161.371475,-39.669212,985.388367,250.01564,197.655151,40.285149,230.619247,27.426682,567.452759,159.08255,99.765785,1018.477661,459.436829,102.960701,878.950684,216.47731,153.390427,237.759125,157.449112,12.779028,72.602959,96.206505,,,,,,
walking,2.516667,-34.515499,901.457397,408.170288,-103.453598,903.324097,477.712067,-132.332748,558.500671,458.568298,-108.306541,78.321548,497.900726,-210.651001,15.308216,392.119995,34.4226,899.590637,338.62851,42.934895,566.109497,244.705093,150.370605,98.219185,197.455795,41.113457,39.275692,96.34623,-185.662033,985.56604,385.222168,-4.789534,1022.182495,550.249329,102.449028,1018.298767,453.768311,-41.120686,984.886353,247.351089,-214.264069,726.777405,502.964508,-196.283691,553.749817,478.205597,-169.780701,336.233368,536.990845,-143.984879,78.523399,512.187744,-70.830048,27.535437,530.883728,-235.015869,42.956051,370.908844,100.708138,878.873169,210.581497,24.909473,567.294312,154.616425,152.93335,237.707947,151.114471,175.731232,114.472992,154.522476,199.818085,40.956051,224.016998,11.288866,71.517006,93.346001,-143.984879,78.523399,512.187744,-185.662033,985.56604,385.222168,-70.830048,27.535437,530.883728,-196.283691,553.749817,478.205597,-4.789534,1022.182495,550.249329,-214.264069,726.777405,502.964508,-169.780701,336.233368,536.990845,-235.015869,42.956051,370.908844,175.731232,114.472992,154.522476,-41.120686,984.886353,247.351089,199.818085,40.956051,224.016998,24.909473,567.294312,154.616425,102.449028,1018.298767,453.768311,100.708138,878.873169,210.581497,152.93335,237.707947,151.114471,11.288866,71.517006,93.346001,,,,,,
walking,2.525,-32.797775,901.377075,405.400238,-100.334946,903.384399,476.299561,-131.054459,558.675659,457.971039,-108.215752,78.476372,497.762909,-210.857086,15.28129,392.378937,34.739391,899.369751,334.500946,42.399731,565.913452,240.416321,151.590378,98.537918,192.106888,40.563381,38.178711,93.799118,-184.37207,985.517639,385.446014,-0.133704,1022.370789,546.737122,105.292801,1018.213623,448.133728,-42.528389,984.384644,244.696198,-211.608688,727.175354,503.794067,-194.737335,554.170959,478.196991,-168.633698,336.625488,536.761475,-143.814194,78.59845,512.276245,-70.753296,27.700293,530.996643,-235.135193,42.920666,371.123352,98.232513,878.786255,204.999847,22.621666,566.999512,150.361786,152.731995,237.62619,145.297806,176.149536,114.622482,148.400101,202.092606,42.164406,218.17778,10.299996,70.260201,91.275368,-143.814194,78.59845,512.276245,-184.37207,985.517639,385.446014,-70.753296,27.700293,530.996643,-194.737335,554.170959,478.196991,-0.133704,1022.370789,546.737122,-211.608688,727.175354,503.794067,-168.633698,336.625488,536.761475,-235.135193,42.920666,371.123352,176.149536,114.622482,148.400101,-42.528389,984.384644,244.696198,202.092606,42.164406,218.17778,22.621666,566.999512,150.361786,105.292801,1018.213623,448.133728,98.232513,878.786255,204.999847,152.731995,237.62619,145.297806,10.299996,70.260201,91.275368,,,,,,
walking,2.533333,-30.919746,901.109131,402.615387,-97.000092,903.263062,474.870117,-129.666595,558.693909,457.299469,-108.022522,78.475174,497.521271,-211.097183,15.227057,392.593231,35.160603,898.9552,330.360687,41.937786,565.476379,236.288071,153.146469,98.648308,187.293213,40.400116,36.855331,91.875702,-182.889435,985.454407,385.684387,4.839591,1022.35022,542.977722,108.200684,1017.857788,442.355804,-43.849133,983.763367,242.218704,-208.687164,727.344116,504.34494,-193.057373,554.467896,478.000092,-167.306229,336.941223,536.408936,-143.530869,78.617569,512.348328,-70.570984,27.426414,530.887573,-235.271118,42.883316,371.390076,95.584251,878.224304,199.879929,20.612265,566.59082,146.288864,152.698547,237.547562,140.06311,176.877045,114.571091,142.825958,204.661789,42.907269,212.798615,9.729449,68.772682,89.814156,-143.530869,78.617569,512.348328,-182.889435,985.454407,385.684387,-70.570984,27.426414,530.887573,-193.057373,554.467896,478.000092,4.839591,1022.35022,542.977722,-208.687164,727.344116,504.34494,-167.306229,336.941223,536.408936,-235.271118,42.883316,371.390076,176.877045,114.571091,142.825958,-43.849133,983.763367,242.218704,204.661789,42.907269,212.798615,20.612265,566.59082,146.288864,108.200684,1017.857788,442.355804,95.584251,878.224304,199.879929,152.698547,237.547562,140.06311,9.729449,68.772682,89.814156,,,,,,
walking,2.541667,-28.947563,900.874146,399.798859,-93.563049,903.192383,473.361542,-128.321289,558.790283,456.545776,-107.906181,78.567177,497.354034,-211.363831,15.179575,392.88797,35.667927,898.555847,326.236176,41.554508,565.016418,232.318558,154.705215,98.715187,182.756638,40.311172,35.371422,90.365143,-181.186493,985.384216,385.845398,9.799261,1022.385498,539.285461,111.114555,1017.597412,436.503296,-45.06805,983.104736,239.635773,-205.78862,727.612183,504.847992,-191.478607,554.89209,477.782349,-166.006424,337.368866,536.070801,-143.343704,78.716591,512.523438,-70.50338,27.511993,530.940735,-235.434784,42.836586,371.672058,93.306244,877.708496,194.713287,18.881266,565.944641,142.499237,152.853149,237.428513,135.199722,177.556,114.675667,137.291077,206.773438,43.731888,207.457306,9.541532,67.029587,88.947533,-143.343704,78.716591,512.523438,-181.186493,985.384216,385.845398,-70.50338,27.511993,530.940735,-191.478607,554.89209,477.782349,9.799261,1022.385498,539.285461,-205.78862,727.612183,504.847992,-166.006424,337.368866,536.070801,-235.434784,42.836586,371.672058,177.556,114.675667,137.291077,-45.06805,983.104736,239.635773,206.773438,43.731888,207.457306,18.881266,565.944641,142.499237,111.114555,1017.597412,436.503296,93.306244,877.708496,194.713287,152.853149,237.428513,135.199722,9.541532,67.029587,88.947533,,,,,,
walking,2.55,-26.838219,900.507874,396.984863,-89.969154,902.999023,471.819885,-126.905022,558.789001,455.729187,-107.737122,78.566429,497.143494,-211.625519,15.124544,393.138885,36.292709,898.016663,322.149872,41.423859,564.365967,228.583725,156.432297,98.597076,178.298019,39.966286,33.956818,89.461388,-179.3759,985.378296,386.074585,14.848145,1022.297607,535.441223,114.136124,1017.267334,430.741119,-46.208954,982.405945,237.094162,-202.837494,727.624756,505.147888,-189.801453,555.250549,477.420959,-164.564316,337.637146,535.810486,-143.136993,78.738518,512.669006,-70.353592,27.351295,530.901611,-235.599213,42.810997,371.911255,91.44783,876.98053,189.414017,17.296745,565.181702,139.035492,153.078613,237.25798,130.603455,178.219543,114.362595,132.129974,209.179611,43.918018,201.641495,9.157171,65.417816,88.972702,-143.136993,78.738518,512.669006,-179.3759,985.378296,386.074585,-70.353592,27.351295,530.901611,-189.801453,555.250549,477.420959,14.848145,1022.297607,535.441223,-202.837494,727.624756,505.147888,-164.564316,337.637146,535.810486,-235.599213,42.810997,371.911255,178.219543,114.362595,132.129974,-46.208954,982.405945,237.094162,209.179611,43.918018,201.641495,17.296745,565.181702,139.035492,114.136124,1017.267334,430.741119,91.44783,876.98053,189.414017,153.078613,237.25798,130.603455,9.157171,65.417816,88.972702,,,,,,
walking,2.558333,-24.622959,900.1427,394.155914,-86.256828,902.825195,470.222137,-125.493881,558.835632,454.880402,-107.605713,78.621597,496.96051,-211.919815,15.09428,393.435242,37.010914,897.460266,318.089691,41.626373,563.658813,225.035934,158.544098,98.470154,173.791595,39.646103,32.493958,89.263321,-177.333344,985.384094,386.148956,19.960609,1022.298706,531.709167,117.044937,1016.986816,424.833038,-47.226715,981.599487,234.521454,-199.764511,728.321167,505.849731,-188.258362,555.629944,477.093628,-163.085098,338.016663,535.509888,-142.93277,78.774261,512.832581,-70.260864,27.336884,530.914307,-235.781311,42.783978,372.172913,89.826477,876.175354,184.100098,15.949635,564.305542,135.783234,153.200287,237.176331,126.264305,178.783936,114.041924,127.196342,212.568787,44.063213,195.363663,8.600582,63.68,89.807014,-142.93277,78.774261,512.832581,-177.333344,985.384094,386.148956,-70.260864,27.336884,530.914307,-188.258362,555.629944,477.093628,19.960609,1022.298706,531.709167,-199.764511,728.321167,505.849731,-163.085098,338.016663,535.509888,-235.781311,42.783978,372.172913,178.783936,114.041924,127.196342,-47.226715,981.599487,234.521454,212.568787,44.063213,195.363663,15.949635,564.305542,135.783234,117.044937,1016.986816,424.833038,89.826477,876.175354,184.100098,153.200287,237.176331,126.264305,8.600582,63.68,89.807014,,,,,,
walking,2.566667,-22.357851,899.832397,391.272064,-82.484009,902.723022,468.528046,-124.104576,558.979004,453.984192,-107.503906,78.784142,496.805573,-212.219452,15.134655,393.76181,37.768303,896.941833,314.016113,41.773216,562.921875,221.721008,160.474472,98.237755,170.000977,39.223412,30.843809,90.058121,-175.078415,985.438599,386.138,25.082813,1022.157166,527.742249,120.024971,1016.628052,418.955811,-48.193241,980.823059,231.826462,-196.547424,728.921814,506.332214,-186.741867,556.112061,476.892151,-161.562103,338.417084,535.273499,-142.743744,78.858147,513.060242,-70.202248,27.377748,530.977844,-235.970795,42.804092,372.445557,88.286171,875.221619,178.946381,14.714114,563.15332,132.899948,153.213608,236.858749,122.06826,179.226654,113.635315,122.63031,215.577789,44.573521,190.35376,7.876144,61.915871,91.5364,-142.743744,78.858147,513.060242,-175.078415,985.438599,386.138,-70.202248,27.377748,530.977844,-186.741867,556.112061,476.892151,25.082813,1022.157166,527.742249,-196.547424,728.921814,506.332214,-161.562103,338.417084,535.273499,-235.970795,42.804092,372.445557,179.226654,113.635315,122.63031,-48.193241,980.823059,231.826462,215.577789,44.573521,190.35376,14.714114,563.15332,132.899948,120.024971,1016.628052,418.955811,88.286171,875.221619,178.946381,153.213608,236.858749,122.06826,7.876144,61.915871,91.5364,,,,,,
