Label,Time,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,,,,,,,,
sitting down,4.833333,400.296814,552.996094,291.678833,404.968262,552.062012,389.501617,76.391487,520.283936,495.006104,193.846878,53.248405,467.107086,36.028564,30.411121,481.475525,395.625366,553.930176,193.856049,64.628098,516.379028,98.281609,169.519989,45.544861,95.25708,11.039331,23.869268,102.233192,,,,588.709656,532.971252,363.96936,586.590393,527.739075,220.575485,,,,252.731171,554.154846,555.549194,69.344772,523.934082,579.238586,107.778008,309.653595,563.058655,172.734299,77.375977,487.47641,224.474655,28.742273,419.134399,23.920101,53.530106,513.58667,378.557892,578.037231,41.909576,41.852051,529.809082,-0.031456,126.948593,190.48288,43.113579,166.740189,85.830376,75.43618,211.677368,27.053995,150.179108,-6.102853,54.225422,66.875282,172.734299,77.375977,487.47641,,,,224.474655,28.742273,419.134399,69.344772,523.934082,579.238586,588.709656,532.971252,363.96936,252.731171,554.154846,555.549194,107.778008,309.653595,563.058655,23.920101,53.530106,513.58667,166.740189,85.830376,75.43618,,,,211.677368,27.053995,150.179108,41.852051,529.809082,-0.031456,586.590393,527.739075,220.575485,378.557892,578.037231,41.909576,126.948593,190.48288,43.113579,-6.102853,54.225422,66.875282,,,,,,,334.336395,625.707703,185.957779
sitting down,4.841667,400.118835,552.805542,291.54834,404.876678,551.865967,389.366913,76.29734,520.171204,494.888641,193.831894,53.154202,467.013916,36.011131,30.39727,481.482971,395.360962,553.745117,193.729721,64.282326,516.271851,98.406799,169.501602,45.511604,95.251427,11.029095,23.813107,102.340309,,,,588.628662,532.522766,363.662354,586.255615,527.301086,220.237122,,,,252.595001,554.08075,555.412109,69.19825,523.897217,579.16333,107.692726,309.652893,562.992432,172.755798,77.330482,487.443512,224.418243,28.619598,419.038788,23.930937,53.495323,513.563293,378.347107,577.999573,41.938358,41.479527,529.805176,0.180938,126.890602,190.319382,43.251213,166.872986,85.710159,75.469612,211.711975,27.003664,150.123581,-6.193532,54.179264,66.99202,172.755798,77.330482,487.443512,,,,224.418243,28.619598,419.038788,69.19825,523.897217,579.16333,588.628662,532.522766,363.662354,252.595001,554.08075,555.412109,107.692726,309.652893,562.992432,23.930937,53.495323,513.563293,166.872986,85.710159,75.469612,,,,211.711975,27.003664,150.123581,41.479527,529.805176,0.180938,586.255615,527.301086,220.237122,378.347107,577.999573,41.938358,126.890602,190.319382,43.251213,-6.193532,54.179264,66.99202,,,,,,,334.110779,625.667969,186.082977
sitting down,4.85,399.918549,552.647339,291.429138,404.765259,551.687317,389.243134,76.200424,520.027893,494.82019,193.723587,53.012997,466.862122,35.88763,30.437748,481.448883,395.071869,553.607422,193.615128,63.902409,516.348389,98.524353,169.385925,45.648098,95.245941,10.937929,23.792572,102.399139,,,,588.513184,532.090393,363.360901,585.942749,526.884521,219.89949,,,,252.343262,554.147278,555.39447,68.942284,523.994751,579.181702,107.543694,309.816528,563.036804,172.6259,77.508209,487.509705,224.214859,28.181408,418.775299,23.878057,53.517933,513.569458,378.129242,577.961609,41.953354,41.155594,529.780273,0.374477,126.739426,190.349304,43.296104,166.509598,86.112099,75.409081,211.588242,27.255993,150.096954,-6.278682,54.131004,67.084061,172.6259,77.508209,487.509705,,,,224.214859,28.181408,418.775299,68.942284,523.994751,579.181702,588.513184,532.090393,363.360901,252.343262,554.147278,555.39447,107.543694,309.816528,563.036804,23.878057,53.517933,513.569458,166.509598,86.112099,75.409081,,,,211.588242,27.255993,150.096954,41.155594,529.780273,0.374477,585.942749,526.884521,219.89949,378.129242,577.961609,41.953354,126.739426,190.349304,43.296104,-6.278682,54.131004,67.084061,,,,,,,333.903595,625.65802,186.162247
sitting down,4.858333,399.744659,552.4422,291.318542,404.675079,551.482666,389.128387,76.119576,519.894592,494.756165,193.694504,52.890839,466.829529,35.85759,30.391861,481.523499,394.81424,553.401733,193.508682,63.578396,516.175171,98.636253,169.326248,45.535297,95.198662,10.880843,23.695745,102.458794,,,,588.443359,531.655701,363.088867,585.643616,526.473267,219.589569,,,,252.251892,554.024841,555.346375,68.812431,523.881104,579.145325,107.481194,309.694702,563.002991,172.725571,77.338257,487.566803,224.12088,28.115719,418.770538,23.872623,53.450771,513.588928,377.911682,577.903381,42.028526,40.864403,529.710327,0.604666,126.03614,190.241638,42.899906,166.480652,85.439728,75.379021,211.656265,27.116838,150.087158,-6.349744,54.08651,67.162628,172.725571,77.338257,487.566803,,,,224.12088,28.115719,418.770538,68.812431,523.881104,579.145325,588.443359,531.655701,363.088867,252.251892,554.024841,555.346375,107.481194,309.694702,563.002991,23.872623,53.450771,513.588928,166.480652,85.439728,75.379021,,,,211.656265,27.116838,150.087158,40.864403,529.710327,0.604666,585.643616,526.473267,219.589569,377.911682,577.903381,42.028526,126.03614,190.241638,42.899906,-6.349744,54.08651,67.162628,,,,,,,333.687561,625.621826,186.237442
sitting down,4.866667,399.56781,552.370422,291.256012,404.569733,551.478027,389.062866,75.876328,520.592346,494.468719,193.913544,53.643436,467.594696,36.160946,30.418404,482.062531,394.565887,553.262817,193.449173,63.278824,516.026123,98.760269,169.132111,45.412392,95.014954,10.696903,23.539171,102.394424,,,,588.350891,531.250122,362.805908,585.328491,526.101807,219.279953,,,,252.085297,554.093994,555.387024,68.633041,523.922791,579.150391,107.313805,309.865845,563.110229,172.567703,77.526184,487.591766,224.783951,30.056459,420.27597,23.825251,53.450871,513.622314,377.743469,577.878174,42.040142,40.621193,529.673279,0.789074,125.907181,190.204788,42.919468,165.27597,83.817848,73.739197,211.560867,27.321272,150.022156,-6.420838,54.03101,67.25412,172.567703,77.526184,487.591766,,,,224.783951,30.056459,420.27597,68.633041,523.922791,579.150391,588.350891,531.250122,362.805908,252.085297,554.093994,555.387024,107.313805,309.865845,563.110229,23.825251,53.450871,513.622314,165.27597,83.817848,73.739197,,,,211.560867,27.321272,150.022156,40.621193,529.673279,0.789074,585.328491,526.101807,219.279953,377.743469,577.878174,42.040142,125.907181,190.204788,42.919468,-6.420838,54.03101,67.25412,,,,,,,333.529633,625.587341,186.254929
sitting down,4.875,399.408966,552.538391,291.311523,404.550171,551.7453,389.112061,75.761436,521.707458,494.466248,194.408768,54.846825,468.770081,36.789165,30.253656,482.402893,394.267761,553.331482,193.511017,63.018261,515.682007,98.8535,168.867386,45.072227,94.51841,10.436267,23.256325,102.151634,,,,588.25946,530.875183,362.534302,585.043457,525.734863,218.991669,,,,251.995178,554.003052,555.44342,68.507744,523.809631,579.203735,107.211945,309.755951,563.159668,172.645416,77.43293,487.690826,226.025803,32.396027,421.900818,23.806414,53.453693,513.688049,377.579956,577.822754,42.120358,40.39864,529.653259,0.943941,125.742134,190.27681,42.977993,163.269348,81.725517,70.086777,211.580276,27.24737,150.006653,-6.477904,53.965183,67.297417,172.645416,77.43293,487.690826,,,,226.025803,32.396027,421.900818,68.507744,523.809631,579.203735,588.25946,530.875183,362.534302,251.995178,554.003052,555.44342,107.211945,309.755951,563.159668,23.806414,53.453693,513.688049,163.269348,81.725517,70.086777,,,,211.580276,27.24737,150.006653,40.39864,529.653259,0.943941,585.043457,525.734863,218.991669,377.579956,577.822754,42.120358,125.742134,190.27681,42.977993,-6.477904,53.965183,67.297417,,,,,,,333.324707,625.495605,186.318573
sitting down,4.883333,399.203827,552.572876,291.270966,404.450806,551.744812,389.065552,75.801758,521.922974,494.915619,194.411545,55.07201,468.874115,36.814793,30.087025,482.050629,393.956879,553.401001,193.476379,62.722324,515.760437,98.762947,168.94722,45.233311,94.66423,10.546461,23.217752,102.354126,,,,588.127258,530.569885,362.287872,584.725586,525.431946,218.718887,,,,251.925293,553.979797,555.490662,68.422493,523.745911,579.265625,107.118446,309.751526,563.232605,172.64415,77.473251,487.666962,226.178864,32.525143,421.84317,23.854786,53.455284,513.729614,377.459351,577.815552,42.132545,40.244022,529.604248,1.059021,125.630394,190.292587,42.982555,164.344742,82.965309,71.872742,211.591187,27.277914,149.949585,-6.521271,53.839417,67.324318,172.64415,77.473251,487.666962,,,,226.178864,32.525143,421.84317,68.422493,523.745911,579.265625,588.127258,530.569885,362.287872,251.925293,553.979797,555.490662,107.118446,309.751526,563.232605,23.854786,53.455284,513.729614,164.344742,82.965309,71.872742,,,,211.591187,27.277914,149.949585,40.244022,529.604248,1.059021,584.725586,525.431946,218.718887,377.459351,577.815552,42.132545,125.630394,190.292587,42.982555,-6.521271,53.839417,67.324318,,,,,,,333.179291,625.411438,186.348114
sitting down,4.891667,399.034119,552.528442,291.131805,404.331726,551.7052,388.923676,75.768623,521.93335,495.053833,194.354965,55.083336,468.890503,36.766617,30.030638,482.039062,393.736511,553.351685,193.33992,62.476486,515.640015,98.744606,168.754166,45.127003,94.40641,10.364056,23.06069,102.168304,,,,588.021179,530.317627,362.049744,584.448914,525.16095,218.451599,,,,251.796478,553.959473,555.596008,68.29393,523.647949,579.401428,107.016869,309.716064,563.327881,172.592575,77.501694,487.684082,226.09906,32.548866,421.819977,23.853823,53.425732,513.762268,377.352753,577.813232,42.156116,40.099537,529.578186,1.102586,125.522659,190.314774,42.984852,162.937561,81.846146,69.897499,211.508881,27.369659,149.962173,-6.54273,53.764019,67.285545,172.592575,77.501694,487.684082,,,,226.09906,32.548866,421.819977,68.29393,523.647949,579.401428,588.021179,530.317627,362.049744,251.796478,553.959473,555.596008,107.016869,309.716064,563.327881,23.853823,53.425732,513.762268,162.937561,81.846146,69.897499,,,,211.508881,27.369659,149.962173,40.099537,529.578186,1.102586,584.448914,525.16095,218.451599,377.352753,577.813232,42.156116,125.522659,190.314774,42.984852,-6.54273,53.764019,67.285545,,,,,,,332.993561,625.2854,186.33403
sitting down,4.9,398.884796,552.389893,291.079529,404.235779,551.543701,388.868347,75.72007,521.764771,495.14325,194.395493,54.944725,468.847137,36.806019,29.901485,482.000183,393.533813,553.236145,193.29071,62.275707,515.556946,98.675072,168.866791,45.112999,94.537308,10.476753,23.030558,102.25666,,,,587.921448,530.083069,361.848297,584.181641,524.892761,218.231689,,,,251.776642,553.817566,555.639282,68.247215,523.503906,579.535583,107.008156,309.505157,563.360229,172.681213,77.310493,487.633972,226.176117,32.389465,421.784332,23.869293,53.289845,513.704163,377.254181,577.813721,42.192612,39.982437,529.524475,1.100003,125.4701,190.297668,42.980125,164.112808,82.435287,71.467133,211.583145,27.164337,149.960083,-6.554873,53.685043,67.23053,172.681213,77.310493,487.633972,,,,226.176117,32.389465,421.784332,68.247215,523.503906,579.535583,587.921448,530.083069,361.848297,251.776642,553.817566,555.639282,107.008156,309.505157,563.360229,23.869293,53.289845,513.704163,164.112808,82.435287,71.467133,,,,211.583145,27.164337,149.960083,39.982437,529.524475,1.100003,584.181641,524.892761,218.231689,377.254181,577.813721,42.192612,125.4701,190.297668,42.980125,-6.554873,53.685043,67.23053,,,,,,,332.856262,625.138977,186.331345
sitting down,4.908333,398.70047,552.2995,290.983185,404.096893,551.45166,388.76947,75.630424,521.829102,495.240601,194.319595,55.018932,468.83194,36.752968,29.851679,482.022766,393.304047,553.147339,193.196869,62.03392,515.494385,98.612885,168.74176,45.077831,94.379021,10.362848,22.910959,102.084518,,,,587.777283,529.897278,361.631012,583.901917,524.676453,218.017044,,,,251.637756,553.870239,555.76532,68.13945,523.489441,579.724731,106.916977,309.575714,563.516602,172.532852,77.453911,487.627136,226.083282,32.586662,421.783051,23.824686,53.217808,513.690491,377.176544,577.828064,42.187366,39.901695,529.461914,1.03262,125.451248,190.230057,42.978241,162.879959,81.850723,69.8368,211.473663,27.318365,149.977493,-6.5295,53.585426,67.158516,172.532852,77.453911,487.627136,,,,226.083282,32.586662,421.783051,68.13945,523.489441,579.724731,587.777283,529.897278,361.631012,251.637756,553.870239,555.76532,106.916977,309.575714,563.516602,23.824686,53.217808,513.690491,162.879959,81.850723,69.8368,,,,211.473663,27.318365,149.977493,39.901695,529.461914,1.03262,583.901917,524.676453,218.017044,377.176544,577.828064,42.187366,125.451248,190.230057,42.978241,-6.5295,53.585426,67.158516,,,,,,,332.771667,625.091492,186.331482
sitting down,4.916667,398.541351,552.163269,290.936249,403.986603,551.311279,388.719818,75.586647,521.696716,495.398224,194.330917,54.908691,468.845551,36.768169,29.723511,482.048401,393.096161,553.015259,193.152664,61.852127,515.287842,98.506699,168.798019,44.923962,94.416611,10.414049,22.774015,102.067764,,,,587.649231,529.706055,361.461731,583.673889,524.447571,217.843399,,,,251.603119,553.753479,555.844177,68.094963,523.395203,579.948853,106.92498,309.361938,563.587952,172.637711,77.250153,487.674255,226.138916,32.430447,421.774445,23.805494,53.098404,513.738281,377.070068,577.816284,42.244637,39.81633,529.383484,0.942803,125.440178,190.144669,42.932941,163.181305,81.542755,70.30661,211.552582,27.060373,150.03746,-6.505744,53.444466,67.082703,172.637711,77.250153,487.674255,,,,226.138916,32.430447,421.774445,68.094963,523.395203,579.948853,587.649231,529.706055,361.461731,251.603119,553.753479,555.844177,106.92498,309.361938,563.587952,23.805494,53.098404,513.738281,163.181305,81.542755,70.30661,,,,211.552582,27.060373,150.03746,39.81633,529.383484,0.942803,583.673889,524.447571,217.843399,377.070068,577.816284,42.244637,125.440178,190.144669,42.932941,-6.505744,53.444466,67.082703,,,,,,,332.618134,625.117615,186.397369
sitting down,4.925,398.393188,552.094849,290.87738,403.880707,551.242798,388.6586,75.532822,521.759644,495.533417,194.256439,54.973812,468.848633,36.717968,29.653311,482.08252,392.90564,552.946899,193.09613,61.665833,515.239746,98.42749,168.778,44.913353,94.372559,10.40563,22.667368,101.985153,,,,587.517944,529.525452,361.312164,583.46814,524.248169,217.671478,,,,251.526443,553.81958,555.932495,68.070786,523.383057,580.122986,106.870895,309.408478,563.753967,172.508545,77.34214,487.644196,226.068176,32.597206,421.76767,23.75411,53.010864,513.768616,377.008057,577.827515,42.228371,39.772591,529.302429,0.817643,125.423538,190.055115,42.931324,162.930252,81.643127,70.005753,211.513489,27.142357,149.996002,-6.495373,53.306694,67.03746,172.508545,77.34214,487.644196,,,,226.068176,32.597206,421.76767,68.070786,523.383057,580.122986,587.517944,529.525452,361.312164,251.526443,553.81958,555.932495,106.870895,309.408478,563.753967,23.75411,53.010864,513.768616,162.930252,81.643127,70.005753,,,,211.513489,27.142357,149.996002,39.772591,529.302429,0.817643,583.46814,524.248169,217.671478,377.008057,577.827515,42.228371,125.423538,190.055115,42.931324,-6.495373,53.306694,67.03746,,,,,,,332.533569,625.210388,186.417404
sitting down,4.933333,398.214844,552.033569,290.812653,403.745117,551.183716,388.591461,75.478523,521.733704,495.724884,194.201614,54.95602,468.896759,36.679401,29.562716,482.183929,392.68457,552.883362,193.033813,61.469048,515.151245,98.290283,168.769653,44.86665,94.380241,10.401159,22.576653,101.943123,,,,587.308472,529.406067,361.108582,583.246765,524.08313,217.513306,,,,251.475311,553.811401,556.047119,68.044548,523.325623,580.351379,106.857895,309.315582,563.913452,172.516815,77.282219,487.726471,226.022003,32.571407,421.782867,23.709547,52.922562,513.903503,376.914459,577.83551,42.263065,39.727177,529.240417,0.691004,125.427086,189.936249,42.831341,162.905502,81.525497,70.131042,211.506424,27.10487,150.030807,-6.512143,53.20882,66.978043,172.516815,77.282219,487.726471,,,,226.022003,32.571407,421.782867,68.044548,523.325623,580.351379,587.308472,529.406067,361.108582,251.475311,553.811401,556.047119,106.857895,309.315582,563.913452,23.709547,52.922562,513.903503,162.905502,81.525497,70.131042,,,,211.506424,27.10487,150.030807,39.727177,529.240417,0.691004,583.246765,524.08313,217.513306,376.914459,577.83551,42.263065,125.427086,189.936249,42.831341,-6.512143,53.20882,66.978043,,,,,,,332.427582,625.321594,186.478867
sitting down,4.941667,398.082397,551.969421,290.759064,403.654236,551.119385,388.535522,75.465202,521.672241,495.907013,194.212692,54.910122,468.917816,36.708744,29.429483,482.254578,392.510559,552.819458,192.98262,61.319351,515.035461,98.174812,168.812805,44.794052,94.373314,10.447577,22.471607,101.908699,,,,587.1922,529.263367,360.963287,583.047058,523.934448,217.362961,,,,251.488541,553.771851,556.112732,68.093681,523.264526,580.552795,106.889565,309.20462,564.05249,172.537354,77.176094,487.696625,226.061829,32.545677,421.77243,23.736773,52.781273,513.999207,376.859528,577.861755,42.267273,39.710251,529.1922,0.555698,125.393196,189.897018,42.796284,163.187485,81.412132,70.181694,211.545456,27.00107,150.017151,-6.508433,53.076496,66.940292,172.537354,77.176094,487.696625,,,,226.061829,32.545677,421.77243,68.093681,523.264526,580.552795,587.1922,529.263367,360.963287,251.488541,553.771851,556.112732,106.889565,309.20462,564.05249,23.736773,52.781273,513.999207,163.187485,81.412132,70.181694,,,,211.545456,27.00107,150.017151,39.710251,529.1922,0.555698,583.047058,523.934448,217.362961,376.859528,577.861755,42.267273,125.393196,189.897018,42.796284,-6.508433,53.076496,66.940292,,,,,,,332.336853,625.418091,186.552933
sitting down,4.95,397.950989,551.966858,290.697662,403.563965,551.114441,388.47171,75.449791,521.735046,496.090088,194.138824,54.967644,468.935059,36.66185,29.349367,482.325958,392.337982,552.819275,192.923599,61.16423,515.061951,98.044182,168.737854,44.838161,94.332939,10.389894,22.374786,101.811745,,,,587.084167,529.158447,360.79184,582.859009,523.823486,217.196472,,,,251.437164,553.825806,556.232727,68.08149,523.259216,580.828491,106.870857,309.244141,564.274048,172.445618,77.28463,487.733978,225.970016,32.679878,421.771667,23.698299,52.677853,514.053833,376.80722,577.920959,42.250813,39.720436,529.160583,0.388789,125.39901,189.801636,42.675137,162.717377,81.532753,69.886185,211.433884,27.173508,150.029724,-6.501218,52.94397,66.867287,172.445618,77.28463,487.733978,,,,225.970016,32.679878,421.771667,68.08149,523.259216,580.828491,587.084167,529.158447,360.79184,251.437164,553.825806,556.232727,106.870857,309.244141,564.274048,23.698299,52.677853,514.053833,162.717377,81.532753,69.886185,,,,211.433884,27.173508,150.029724,39.720436,529.160583,0.388789,582.859009,523.823486,217.196472,376.80722,577.920959,42.250813,125.39901,189.801636,42.675137,-6.501218,52.94397,66.867287,,,,,,,332.270599,625.534363,186.653809
sitting down,4.958333,397.843933,551.913757,290.667511,403.502655,551.050537,388.438812,75.469467,521.583801,496.280121,194.150635,54.824562,468.949921,36.693737,29.092382,482.358826,392.185211,552.776917,192.896164,61.054707,514.911804,97.908638,168.819611,44.730663,94.344574,10.47331,22.240757,101.780998,,,,587.00708,529.043884,360.658722,582.662598,523.733032,217.046158,,,,251.487671,553.712891,556.317261,68.146675,523.115479,581.075867,106.933151,309.049133,564.389221,172.566086,77.039337,487.758667,226.039658,32.521206,421.756683,23.682116,52.389362,514.097717,376.756561,577.97406,42.283318,39.734322,529.12854,0.248776,125.394585,189.770844,42.599453,163.286469,81.262413,70.252739,211.522583,26.968958,150.032593,-6.48583,52.787895,66.791885,172.566086,77.039337,487.758667,,,,226.039658,32.521206,421.756683,68.146675,523.115479,581.075867,587.00708,529.043884,360.658722,251.487671,553.712891,556.317261,106.933151,309.049133,564.389221,23.682116,52.389362,514.097717,163.286469,81.262413,70.252739,,,,211.522583,26.968958,150.032593,39.734322,529.12854,0.248776,582.662598,523.733032,217.046158,376.756561,577.97406,42.283318,125.394585,189.770844,42.599453,-6.48583,52.787895,66.791885,,,,,,,332.146942,625.59552,186.785248
sitting down,4.966667,397.731384,551.944519,290.61673,403.431976,551.072266,388.385559,75.47036,521.664368,496.460388,194.042526,54.887684,468.955872,36.623775,28.940306,482.398041,392.030792,552.816772,192.847885,60.919315,514.956238,97.792366,168.760147,44.792145,94.262589,10.434717,22.14583,101.666626,,,,586.914856,528.962708,360.505341,582.482605,523.670288,216.888748,,,,251.459808,553.76947,556.439087,68.146233,523.111389,581.348633,106.925194,309.111908,564.60791,172.399689,77.188179,487.739685,225.93956,32.707161,421.750397,23.604795,52.206482,514.127258,376.732849,578.059265,42.249069,39.775219,529.096802,0.066315,125.408638,189.718811,42.52058,162.79277,81.476227,69.789597,211.442688,27.166214,149.982346,-6.472481,52.655842,66.725792,172.399689,77.188179,487.739685,,,,225.93956,32.707161,421.750397,68.146233,523.111389,581.348633,586.914856,528.962708,360.505341,251.459808,553.76947,556.439087,106.925194,309.111908,564.60791,23.604795,52.206482,514.127258,162.79277,81.476227,69.789597,,,,211.442688,27.166214,149.982346,39.775219,529.096802,0.066315,582.482605,523.670288,216.888748,376.732849,578.059265,42.249069,125.408638,189.718811,42.52058,-6.472481,52.655842,66.725792,,,,,,,332.070953,625.656128,186.85112
sitting down,4.975,397.636017,551.928894,290.588898,403.380493,551.046692,388.355042,75.508621,521.568481,496.682343,194.013412,54.786564,468.978241,36.606983,28.7757,482.441437,391.891571,552.811096,192.822723,60.82806,514.857666,97.637558,168.795547,44.721485,94.27327,10.469302,22.071154,101.647552,,,,586.862,528.890686,360.362518,582.320984,523.603271,216.76033,,,,251.484039,553.683044,556.559143,68.164871,522.964111,581.61731,106.968948,308.947388,564.753662,172.483673,77.02813,487.795013,225.939606,32.572681,421.721558,23.569244,52.055519,514.215332,376.673035,578.098083,42.302822,39.785786,529.092896,-0.118558,125.428978,189.684616,42.399254,163.076294,81.245956,70.128212,211.500916,27.017805,150.009201,-6.483716,52.582912,66.663429,172.483673,77.02813,487.795013,,,,225.939606,32.572681,421.721558,68.164871,522.964111,581.61731,586.862,528.890686,360.362518,251.484039,553.683044,556.559143,106.968948,308.947388,564.753662,23.569244,52.055519,514.215332,163.076294,81.245956,70.128212,,,,211.500916,27.017805,150.009201,39.785786,529.092896,-0.118558,582.320984,523.603271,216.76033,376.673035,578.098083,42.302822,125.428978,189.684616,42.399254,-6.483716,52.582912,66.663429,,,,,,,331.958771,625.668274,186.943619
sitting down,4.983333,397.532806,551.952576,290.559784,403.317749,551.061218,388.323517,75.528473,521.576294,496.898987,193.996826,54.797737,468.982269,36.607327,28.703175,482.482025,391.747894,552.843994,192.796082,60.721069,514.828674,97.507652,168.803513,44.718384,94.22464,10.484129,22.014254,101.582443,,,,586.786804,528.819641,360.242889,582.139587,523.567322,216.639313,,,,251.504028,553.673279,556.672791,68.193138,522.922852,581.856506,106.995743,308.899658,564.929077,172.433014,77.028061,487.744568,225.936584,32.647484,421.692352,23.585274,51.993179,514.289368,376.631744,578.159546,42.306316,39.821674,529.05127,-0.309505,125.421974,189.664749,42.390713,163.045013,81.293045,69.928406,211.504669,27.04281,149.968399,-6.467898,52.508091,66.606689,172.433014,77.028061,487.744568,,,,225.936584,32.647484,421.692352,68.193138,522.922852,581.856506,586.786804,528.819641,360.242889,251.504028,553.673279,556.672791,106.995743,308.899658,564.929077,23.585274,51.993179,514.289368,163.045013,81.293045,69.928406,,,,211.504669,27.04281,149.968399,39.821674,529.05127,-0.309505,582.139587,523.567322,216.639313,376.631744,578.159546,42.306316,125.421974,189.664749,42.390713,-6.467898,52.508091,66.606689,,,,,,,331.871552,625.707947,187.011841
sitting down,4.991667,397.424072,551.983337,290.525604,403.243835,551.085205,388.287231,75.543015,521.572205,497.121887,193.959412,54.793358,468.990387,36.577763,28.679808,482.544769,391.604309,552.88147,192.764038,60.620129,514.818054,97.347,168.763046,44.720589,94.220314,10.450229,21.95977,101.543175,,,,586.684998,528.775818,360.109924,582.010254,523.529419,216.522308,,,,251.471634,553.671814,556.824646,68.176544,522.856018,582.127441,107.004051,308.821991,565.096191,172.41774,77.047203,487.790253,225.870316,32.639442,421.651428,23.584328,51.982857,514.391602,376.575928,578.207458,42.326851,39.842369,528.991028,-0.509744,125.482712,189.557404,42.275074,162.818771,81.294601,69.878159,211.448685,27.104439,150.015411,-6.475143,52.444252,66.568123,172.41774,77.047203,487.790253,,,,225.870316,32.639442,421.651428,68.176544,522.856018,582.127441,586.684998,528.775818,360.109924,251.471634,553.671814,556.824646,107.004051,308.821991,565.096191,23.584328,51.982857,514.391602,162.818771,81.294601,69.878159,,,,211.448685,27.104439,150.015411,39.842369,528.991028,-0.509744,582.010254,523.529419,216.522308,376.575928,578.207458,42.326851,125.482712,189.557404,42.275074,-6.475143,52.444252,66.568123,,,,,,,331.791473,625.763977,187.085022
sitting down,5,397.324554,551.970276,290.518829,403.175018,551.064819,388.278503,75.554878,521.425842,497.321747,194.017731,54.671497,468.979645,36.635845,28.570526,482.555878,391.474091,552.875793,192.759125,60.543655,514.677795,97.209511,168.846313,44.616074,94.245117,10.531023,21.867729,101.553009,,,,586.583435,528.717957,360.021881,581.872864,523.483276,216.449341,,,,251.499298,553.568604,556.920288,68.228798,522.689209,582.358643,107.072365,308.629486,565.199402,172.519821,76.847954,487.758392,225.957123,32.494152,421.611328,23.632818,51.875732,514.425171,376.510498,578.21167,42.387856,39.851334,528.911621,-0.683592,125.491753,189.547028,42.260826,163.317719,81.081696,70.10434,211.549255,26.919598,150.038574,-6.462271,52.342472,66.543907,172.519821,76.847954,487.758392,,,,225.957123,32.494152,421.611328,68.228798,522.689209,582.358643,586.583435,528.717957,360.021881,251.499298,553.568604,556.920288,107.072365,308.629486,565.199402,23.632818,51.875732,514.425171,163.317719,81.081696,70.10434,,,,211.549255,26.919598,150.038574,39.851334,528.911621,-0.683592,581.872864,523.483276,216.449341,376.510498,578.21167,42.387856,125.491753,189.547028,42.260826,-6.462271,52.342472,66.543907,,,,,,,331.688721,625.817993,187.21701
sitting down,5.008333,397.221924,552.025208,290.498505,403.099609,551.116211,388.256531,75.548973,521.490356,497.511719,193.977448,54.738701,468.982513,36.615135,28.548744,482.613617,391.344238,552.934143,192.740463,60.445278,514.700562,97.09613,168.776276,44.644802,94.217583,10.477051,21.776125,101.498398,,,,586.510681,528.680298,359.930084,581.749878,523.466736,216.356216,,,,251.42244,553.641418,557.057739,68.187637,522.694641,582.647461,107.067772,308.650208,565.381531,172.430557,76.981659,487.756226,225.883636,32.653904,421.594849,23.636631,51.840576,514.489563,376.447479,578.249695,42.402115,39.860767,528.824646,-0.876674,125.533745,189.434753,42.19524,162.76915,81.27507,69.699928,211.449463,27.077162,150.067047,-6.446767,52.220776,66.523491,172.430557,76.981659,487.756226,,,,225.883636,32.653904,421.594849,68.187637,522.694641,582.647461,586.510681,528.680298,359.930084,251.42244,553.641418,557.057739,107.067772,308.650208,565.381531,23.636631,51.840576,514.489563,162.76915,81.27507,69.699928,,,,211.449463,27.077162,150.067047,39.860767,528.824646,-0.876674,581.749878,523.466736,216.356216,376.447479,578.249695,42.402115,125.533745,189.434753,42.19524,-6.446767,52.220776,66.523491,,,,,,,331.5961,625.892151,187.329849
