Label,Time,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,,
walking,0.575,-164.94754,898.137207,1828.889038,-262.615021,894.025391,1834.901733,-242.393402,553.400635,1895.478882,-210.407959,97.319756,2049.307861,-254.923843,22.710129,1914.822388,-67.280083,902.249023,1822.876343,-48.040287,576.684814,1705.652222,-14.928102,95.869514,1726.05957,11.193093,46.045956,1576.159912,-266.706665,953.362366,1698.335571,-244.305954,1031.206543,1944.227539,-104.435524,1036.915039,1946.252563,-67.556732,977.370117,1694.959595,-342.207916,699.900391,1831.064087,-306.80835,534.138672,1868.07959,-303.960571,339.223602,1991.181885,-254.232132,87.06076,2043.70166,-194.715973,45.593895,2099.364746,-264.295227,46.980381,1884.137573,64.944305,880.209473,1754.267822,39.950706,579.756287,1624.554565,37.243225,231.894791,1709.616943,18.973839,110.486923,1727.421631,-51.573612,41.865425,1767.535034,23.783274,82.390579,1552.831787,-254.232132,87.06076,2043.70166,-266.706665,953.362366,1698.335571,-194.715973,45.593895,2099.364746,-306.80835,534.138672,1868.07959,-244.305954,1031.206543,1944.227539,-342.207916,699.900391,1831.064087,-303.960571,339.223602,1991.181885,-264.295227,46.980381,1884.137573,18.973839,110.486923,1727.421631,-67.556732,977.370117,1694.959595,-51.573612,41.865425,1767.535034,39.950706,579.756287,1624.554565,-104.435524,1036.915039,1946.252563,64.944305,880.209473,1754.267822,37.243225,231.894791,1709.616943,23.783274,82.390579,1552.831787,,,
walking,0.583333,-164.176682,897.501038,1824.908081,-261.847687,893.470398,1830.919312,-242.422867,552.909729,1892.114502,-211.221375,97.877831,2049.17749,-253.818832,22.715151,1914.378906,-66.505692,901.531677,1818.896973,-48.166458,576.103699,1701.151367,-16.064531,94.821457,1706.909546,11.495901,47.458088,1556.470947,-265.927673,952.757812,1694.264282,-243.37178,1030.170654,1940.264404,-103.719757,1036.107666,1942.443115,-66.810448,977.209167,1691.191895,-341.267212,699.31134,1827.985352,-306.303284,533.816101,1865.339355,-303.629395,339.567383,1989.441528,-254.148361,87.655441,2043.363037,-194.285217,46.974724,2098.572266,-264.249725,46.970966,1884.095825,65.565643,879.708862,1750.500854,39.122025,580.068542,1619.626831,36.820412,230.634903,1694.947266,18.65254,108.499901,1709.140747,-52.423656,39.425701,1747.103271,23.627668,84.038895,1533.665771,-254.148361,87.655441,2043.363037,-265.927673,952.757812,1694.264282,-194.285217,46.974724,2098.572266,-306.303284,533.816101,1865.339355,-243.37178,1030.170654,1940.264404,-341.267212,699.31134,1827.985352,-303.629395,339.567383,1989.441528,-264.249725,46.970966,1884.095825,18.65254,108.499901,1709.140747,-66.810448,977.209167,1691.191895,-52.423656,39.425701,1747.103271,39.122025,580.068542,1619.626831,-103.719757,1036.107666,1942.443115,65.565643,879.708862,1750.500854,36.820412,230.634903,1694.947266,23.627668,84.038895,1533.665771,,,
walking,0.591667,-163.430069,896.844299,1820.696167,-261.110626,892.947632,1826.640137,-242.230301,552.525146,1888.7677,-211.617111,98.503235,2048.840332,-253.134674,22.751785,1914.034302,-65.749504,900.741028,1814.752075,-48.037342,575.498962,1696.398315,-17.05505,94.186844,1687.735962,11.773477,48.804081,1536.924927,-265.012085,952.242798,1690.033081,-242.45134,1029.050415,1936.165405,-102.966782,1035.362427,1938.523682,-65.919228,977.04541,1687.079346,-340.583313,698.893311,1824.552979,-305.779053,533.531067,1862.515381,-303.306488,339.822235,1987.632935,-254.13295,88.233765,2043.018555,-193.855743,48.498081,2097.654297,-264.200928,46.944569,1884.063843,66.508148,879.133118,1747.48999,38.395767,580.266418,1614.688721,36.396175,229.584366,1680.682251,18.63031,107.225533,1690.299683,-53.180145,37.4478,1726.899414,23.533268,85.508034,1514.443237,-254.13295,88.233765,2043.018555,-265.012085,952.242798,1690.033081,-193.855743,48.498081,2097.654297,-305.779053,533.531067,1862.515381,-242.45134,1029.050415,1936.165405,-340.583313,698.893311,1824.552979,-303.306488,339.822235,1987.632935,-264.200928,46.944569,1884.063843,18.63031,107.225533,1690.299683,-65.919228,977.04541,1687.079346,-53.180145,37.4478,1726.899414,38.395767,580.266418,1614.688721,-102.966782,1035.362427,1938.523682,66.508148,879.133118,1747.48999,36.396175,229.584366,1680.682251,23.533268,85.508034,1514.443237,,,
walking,0.6,-162.719971,896.204407,1816.278809,-260.409973,892.487854,1822.182373,-241.982437,552.245911,1885.424316,-211.855682,99.236366,2048.43042,-252.654099,22.792786,1913.795776,-65.029953,899.920959,1810.375244,-47.957752,574.816223,1691.551147,-18.199484,93.885925,1668.818726,11.782193,49.906731,1517.816895,-264.122162,951.736145,1685.682251,-241.406921,1027.996094,1931.924316,-102.235756,1034.58728,1934.340332,-65.160789,976.804626,1682.951538,-339.95816,698.619202,1820.961426,-305.268158,533.254456,1859.724121,-303.118652,340.137909,1985.732178,-254.168427,88.841087,2042.688599,-193.471039,50.239208,2096.779053,-264.172852,46.913658,1884.036865,68.163704,878.566162,1743.419312,37.572216,580.296082,1609.868774,35.263149,228.542908,1667.393799,18.459433,106.048325,1671.823853,-54.020977,36.155544,1706.928711,23.222479,86.614632,1495.512695,-254.168427,88.841087,2042.688599,-264.122162,951.736145,1685.682251,-193.471039,50.239208,2096.779053,-305.268158,533.254456,1859.724121,-241.406921,1027.996094,1931.924316,-339.95816,698.619202,1820.961426,-303.118652,340.137909,1985.732178,-264.172852,46.913658,1884.036865,18.459433,106.048325,1671.823853,-65.160789,976.804626,1682.951538,-54.020977,36.155544,1706.928711,37.572216,580.296082,1609.868774,-102.235756,1034.58728,1934.340332,68.163704,878.566162,1743.419312,35.263149,228.542908,1667.393799,23.222479,86.614632,1495.512695,,,
walking,0.608333,-162.010437,895.533813,1811.705444,-259.713165,892.02063,1817.521729,-241.671753,551.998169,1882.042969,-211.951324,99.991592,2047.883545,-252.242111,22.784784,1913.531738,-64.307648,899.046936,1805.889282,-47.804054,574.041626,1686.713257,-19.399786,93.87648,1650.230835,11.728889,51.208466,1499.084961,-263.121185,951.207825,1681.011719,-240.336243,1026.987915,1927.401611,-101.420471,1033.833008,1930.051147,-64.40963,976.536377,1678.668091,-339.388489,698.274658,1817.236572,-304.828278,532.998901,1856.910034,-302.802673,340.362579,1983.809204,-254.204544,89.519981,2042.313354,-192.992264,51.891796,2095.883301,-264.157227,46.790226,1883.906982,69.560486,877.856689,1740.157349,36.834652,580.231018,1605.358765,34.839672,228.003662,1653.52124,17.932693,104.839645,1654.110596,-55.054432,35.193527,1687.320557,22.878448,87.947548,1476.959351,-254.204544,89.519981,2042.313354,-263.121185,951.207825,1681.011719,-192.992264,51.891796,2095.883301,-304.828278,532.998901,1856.910034,-240.336243,1026.987915,1927.401611,-339.388489,698.274658,1817.236572,-302.802673,340.362579,1983.809204,-264.157227,46.790226,1883.906982,17.932693,104.839645,1654.110596,-64.40963,976.536377,1678.668091,-55.054432,35.193527,1687.320557,36.834652,580.231018,1605.358765,-101.420471,1033.833008,1930.051147,69.560486,877.856689,1740.157349,34.839672,228.003662,1653.52124,22.878448,87.947548,1476.959351,,,
walking,0.616667,-161.34166,894.807495,1806.989258,-259.053192,891.528259,1812.7948,-241.381226,551.748535,1878.682495,-212.046814,100.775955,2047.381836,-251.8349,22.700987,1913.382568,-63.630112,898.086792,1801.183838,-47.619751,573.082825,1681.937012,-20.211168,93.998817,1632.707153,11.643209,52.963779,1481.26062,-262.302277,950.701538,1676.163696,-239.257629,1026.068604,1922.979858,-100.466766,1033.118164,1925.588867,-63.641109,976.164062,1674.179688,-338.910736,697.967285,1813.526001,-304.309082,532.788452,1853.968506,-302.516632,340.710632,1981.801758,-254.286133,90.307632,2041.867554,-192.668808,53.557907,2094.963135,-264.006012,46.57391,1884.041626,70.507919,877.379456,1736.16748,36.005844,579.991272,1600.800537,34.209835,227.354691,1639.98291,17.658997,103.942039,1636.741455,-55.306808,33.697262,1669.41272,22.421913,89.911919,1458.923828,-254.286133,90.307632,2041.867554,-262.302277,950.701538,1676.163696,-192.668808,53.557907,2094.963135,-304.309082,532.788452,1853.968506,-239.257629,1026.068604,1922.979858,-338.910736,697.967285,1813.526001,-302.516632,340.710632,1981.801758,-264.006012,46.57391,1884.041626,17.658997,103.942039,1636.741455,-63.641109,976.164062,1674.179688,-55.306808,33.697262,1669.41272,36.005844,579.991272,1600.800537,-100.466766,1033.118164,1925.588867,70.507919,877.379456,1736.16748,34.209835,227.354691,1639.98291,22.421913,89.911919,1458.923828,,,
walking,0.625,-160.727921,894.158936,1802.167725,-258.446472,891.144775,1807.998779,-241.149231,551.626587,1875.318115,-212.167587,101.687042,2046.813721,-251.523071,22.760458,1913.186035,-63.009357,897.173157,1796.336792,-47.751724,572.207703,1676.886597,-21.760794,94.526443,1614.907593,11.265719,55.519028,1463.176514,-261.469086,950.21875,1671.493652,-238.128021,1025.263306,1918.244629,-99.502663,1032.319336,1921.005615,-62.915646,975.655396,1669.563965,-338.510254,697.567627,1809.981934,-303.873962,532.586182,1851.057373,-302.301971,341.129822,1979.843628,-254.354324,91.170639,2041.427612,-192.39592,55.242199,2094.170166,-263.965973,46.488125,1883.956543,70.790154,877.034668,1730.874878,35.04092,579.578125,1596.370728,33.78574,226.929077,1626.796631,17.330418,103.497719,1619.734009,-56.803005,33.331406,1649.951172,21.659916,92.627907,1441.518433,-254.354324,91.170639,2041.427612,-261.469086,950.21875,1671.493652,-192.39592,55.242199,2094.170166,-303.873962,532.586182,1851.057373,-238.128021,1025.263306,1918.244629,-338.510254,697.567627,1809.981934,-302.301971,341.129822,1979.843628,-263.965973,46.488125,1883.956543,17.330418,103.497719,1619.734009,-62.915646,975.655396,1669.563965,-56.803005,33.331406,1649.951172,35.04092,579.578125,1596.370728,-99.502663,1032.319336,1921.005615,70.790154,877.034668,1730.874878,33.78574,226.929077,1626.796631,21.659916,92.627907,1441.518433,,,
walking,0.633333,-160.088913,893.468445,1797.400391,-257.808685,890.711548,1803.337158,-240.89241,551.45282,1872.047241,-212.287872,102.544991,2046.28772,-251.244308,22.828848,1913.012207,-62.369144,896.225342,1791.463623,-47.813663,571.280029,1671.870972,-23.051428,95.247208,1597.87207,10.447496,58.766693,1445.616943,-260.751221,949.656616,1667.058716,-237.027878,1024.559937,1913.674683,-98.418633,1031.522583,1916.235718,-62.294464,975.068481,1664.914551,-337.771942,697.052185,1806.341431,-303.454437,532.477478,1848.102417,-302.037292,341.592438,1977.808472,-254.376678,92.019112,2040.960327,-192.21106,56.903843,2093.470215,-263.923889,46.450241,1883.852051,71.314484,876.322937,1725.878906,34.087429,578.924805,1591.78125,33.523998,226.797989,1613.348022,16.898264,102.773972,1603.732544,-57.985794,33.170502,1631.157959,20.507034,96.053947,1424.764038,-254.376678,92.019112,2040.960327,-260.751221,949.656616,1667.058716,-192.21106,56.903843,2093.470215,-303.454437,532.477478,1848.102417,-237.027878,1024.559937,1913.674683,-337.771942,697.052185,1806.341431,-302.037292,341.592438,1977.808472,-263.923889,46.450241,1883.852051,16.898264,102.773972,1603.732544,-62.294464,975.068481,1664.914551,-57.985794,33.170502,1631.157959,34.087429,578.924805,1591.78125,-98.418633,1031.522583,1916.235718,71.314484,876.322937,1725.878906,33.523998,226.797989,1613.348022,20.507034,96.053947,1424.764038,,,
walking,0.641667,-159.447098,892.757385,1792.524536,-257.166565,890.284363,1798.591675,-240.644135,551.29718,1868.723755,-212.444214,103.474495,2045.799683,-251.029129,22.937677,1912.910156,-61.727665,895.230347,1786.457397,-47.765663,570.241821,1666.911377,-24.115265,95.990715,1581.924194,9.425271,62.181576,1429.062744,-260.138672,949.033752,1662.570923,-235.87413,1023.983215,1908.781616,-97.227814,1030.710938,1911.309692,-61.616035,974.411316,1660.10498,-336.822906,696.86676,1802.414673,-303.112396,532.403564,1845.327393,-301.700928,341.930115,1975.772095,-254.3815,92.874535,2040.463013,-192.156967,58.62442,2092.936035,-263.904633,46.432652,1883.727661,71.877724,875.382568,1720.694336,33.024387,578.18988,1587.179199,32.404282,226.112457,1601.790527,16.443523,102.432137,1588.206299,-58.69696,33.005615,1613.732056,19.255552,99.687103,1408.682129,-254.3815,92.874535,2040.463013,-260.138672,949.033752,1662.570923,-192.156967,58.62442,2092.936035,-303.112396,532.403564,1845.327393,-235.87413,1023.983215,1908.781616,-336.822906,696.86676,1802.414673,-301.700928,341.930115,1975.772095,-263.904633,46.432652,1883.727661,16.443523,102.432137,1588.206299,-61.616035,974.411316,1660.10498,-58.69696,33.005615,1613.732056,33.024387,578.18988,1587.179199,-97.227814,1030.710938,1911.309692,71.877724,875.382568,1720.694336,32.404282,226.112457,1601.790527,19.255552,99.687103,1408.682129,,,
walking,0.65,-158.794449,892.020264,1787.572021,-256.510315,889.838318,1793.804932,-240.346786,551.137207,1865.387085,-212.479248,104.413834,2045.27002,-250.814972,23.063898,1912.804199,-61.078587,894.202209,1781.339111,-47.622105,569.202759,1661.765015,-24.991285,96.841934,1566.584351,8.429848,65.688568,1413.133789,-259.528473,948.433533,1657.833496,-234.74118,1023.486145,1904.0271,-95.942024,1029.887085,1906.283447,-61.003971,973.736267,1655.052124,-335.784698,696.980591,1798.544067,-302.719818,532.342224,1842.374146,-301.386871,342.437439,1973.696655,-254.337845,93.715553,2040.014038,-191.998718,60.083599,2092.447021,-263.843475,46.400707,1883.61377,72.487091,874.212891,1715.704712,32.125473,577.382629,1582.322266,31.853374,225.969849,1589.954468,16.056038,102.701576,1573.251587,-59.0966,32.783924,1597.042358,17.899117,103.382652,1393.267944,-254.337845,93.715553,2040.014038,-259.528473,948.433533,1657.833496,-191.998718,60.083599,2092.447021,-302.719818,532.342224,1842.374146,-234.74118,1023.486145,1904.0271,-335.784698,696.980591,1798.544067,-301.386871,342.437439,1973.696655,-263.843475,46.400707,1883.61377,16.056038,102.701576,1573.251587,-61.003971,973.736267,1655.052124,-59.0966,32.783924,1597.042358,32.125473,577.382629,1582.322266,-95.942024,1029.887085,1906.283447,72.487091,874.212891,1715.704712,31.853374,225.969849,1589.954468,17.899117,103.382652,1393.267944,,,
walking,0.658333,-158.113098,891.298767,1782.456299,-255.823349,889.401489,1788.867798,-240.049393,551.010986,1861.989746,-212.541092,105.427834,2044.733276,-250.672195,23.271248,1912.707031,-60.402824,893.196045,1776.044678,-47.454647,568.219177,1656.353027,-25.784859,97.69812,1552.253784,7.425675,68.711517,1398.333496,-258.87616,947.845215,1652.885986,-233.543427,1023.084167,1898.948853,-94.560287,1029.055054,1901.065674,-60.415924,972.868286,1649.973022,-335.084808,696.801758,1794.824463,-302.325684,532.198425,1839.248901,-301.194366,343.062836,1971.505005,-254.25827,94.699753,2039.47168,-191.946579,61.5378,2092.06958,-263.801178,46.443249,1883.452759,72.985085,873.026917,1709.955811,31.15346,576.463074,1577.365601,31.666317,226.306091,1577.873291,15.665388,102.851006,1559.276367,-59.414177,32.963154,1581.592896,16.514004,106.558769,1379.045532,-254.25827,94.699753,2039.47168,-258.87616,947.845215,1652.885986,-191.946579,61.5378,2092.06958,-302.325684,532.198425,1839.248901,-233.543427,1023.084167,1898.948853,-335.084808,696.801758,1794.824463,-301.194366,343.062836,1971.505005,-263.801178,46.443249,1883.452759,15.665388,102.851006,1559.276367,-60.415924,972.868286,1649.973022,-59.414177,32.963154,1581.592896,31.15346,576.463074,1577.365601,-94.560287,1029.055054,1901.065674,72.985085,873.026917,1709.955811,31.666317,226.306091,1577.873291,16.514004,106.558769,1379.045532,,,
walking,0.666667,-157.496857,890.436951,1777.251587,-255.197708,888.877075,1783.893188,-239.815598,550.798462,1858.525513,-212.586395,106.433067,2044.251709,-250.58847,23.466469,1912.695435,-59.796021,891.996826,1770.609985,-47.487942,566.923401,1651.113037,-26.905403,97.913506,1540.196655,6.205019,70.853546,1385.904297,-258.39035,947.229858,1648.046753,-232.344604,1022.722107,1893.735596,-93.134132,1028.199097,1895.768799,-59.871952,972.113525,1644.63269,-334.485535,696.686157,1790.917603,-302.067657,532.113403,1836.049072,-300.921051,343.571564,1969.356934,-254.246628,95.820747,2038.967651,-191.885315,62.982277,2091.837646,-263.802338,46.482162,1883.313477,73.544655,871.75769,1704.660889,30.197891,575.500305,1572.358887,31.195923,226.356888,1567.230469,15.333584,103.193726,1545.987671,-60.422642,30.978224,1570.023315,15.200145,109.15815,1365.888184,-254.246628,95.820747,2038.967651,-258.39035,947.229858,1648.046753,-191.885315,62.982277,2091.837646,-302.067657,532.113403,1836.049072,-232.344604,1022.722107,1893.735596,-334.485535,696.686157,1790.917603,-300.921051,343.571564,1969.356934,-263.802338,46.482162,1883.313477,15.333584,103.193726,1545.987671,-59.871952,972.113525,1644.63269,-60.422642,30.978224,1570.023315,30.197891,575.500305,1572.358887,-93.134132,1028.199097,1895.768799,73.544655,871.75769,1704.660889,31.195923,226.356888,1567.230469,15.200145,109.15815,1365.888184,,,
walking,0.675,-156.829514,889.830688,1771.995728,-254.519043,888.537903,1778.85791,-239.564621,550.77594,1854.995728,-212.711136,107.62748,2043.661133,-250.613388,23.727402,1912.669434,-59.139973,891.123535,1765.133667,-47.357052,566.142395,1645.33313,-27.805552,98.794106,1527.436768,5.362023,73.055237,1372.93103,-257.875092,946.635803,1643.052124,-231.108246,1022.385925,1888.464722,-91.668968,1027.302002,1890.262695,-59.376797,971.299683,1639.15625,-333.999542,696.573059,1786.869629,-301.729248,532.080139,1832.801392,-300.622925,344.171478,1967.144409,-254.3172,96.920204,2038.411377,-192.006195,64.446075,2091.642822,-263.878174,46.492584,1883.115479,74.230217,870.508911,1698.885132,29.351814,574.458862,1566.937134,30.545013,226.326599,1557.358398,14.80392,103.210655,1534.188354,-60.719776,32.54834,1555.677002,13.841666,111.279961,1353.849976,-254.3172,96.920204,2038.411377,-257.875092,946.635803,1643.052124,-192.006195,64.446075,2091.642822,-301.729248,532.080139,1832.801392,-231.108246,1022.385925,1888.464722,-333.999542,696.573059,1786.869629,-300.622925,344.171478,1967.144409,-263.878174,46.492584,1883.115479,14.80392,103.210655,1534.188354,-59.376797,971.299683,1639.15625,-60.719776,32.54834,1555.677002,29.351814,574.458862,1566.937134,-91.668968,1027.302002,1890.262695,74.230217,870.508911,1698.885132,30.545013,226.326599,1557.358398,13.841666,111.279961,1353.849976,,,
walking,0.683333,-156.128616,889.184814,1766.665894,-253.804123,888.112366,1773.761719,-239.316086,550.678284,1851.428345,-212.9021,108.808365,2043.130127,-250.632492,23.7654,1912.827515,-58.453114,890.257324,1759.570068,-47.196342,565.259827,1639.763428,-28.603949,99.282532,1516.411011,4.04324,74.616432,1361.619751,-257.360016,946.08783,1637.875366,-229.883789,1022.060974,1883.199585,-90.211502,1026.400146,1884.661011,-58.891102,970.446533,1633.638184,-333.579773,696.472839,1782.714111,-301.449341,532.107849,1829.370728,-300.396912,344.957214,1964.828857,-254.417007,98.156342,2037.863525,-192.354645,66.027397,2091.479736,-263.804169,46.254166,1883.158325,74.776779,869.368164,1692.939819,28.438351,573.376831,1561.667603,29.630383,225.962448,1548.231201,14.205641,103.064514,1523.729736,-61.042877,33.184521,1543.729004,12.26405,112.862206,1343.044067,-254.417007,98.156342,2037.863525,-257.360016,946.08783,1637.875366,-192.354645,66.027397,2091.479736,-301.449341,532.107849,1829.370728,-229.883789,1022.060974,1883.199585,-333.579773,696.472839,1782.714111,-300.396912,344.957214,1964.828857,-263.804169,46.254166,1883.158325,14.205641,103.064514,1523.729736,-58.891102,970.446533,1633.638184,-61.042877,33.184521,1543.729004,28.438351,573.376831,1561.667603,-90.211502,1026.400146,1884.661011,74.776779,869.368164,1692.939819,29.630383,225.962448,1548.231201,12.26405,112.862206,1343.044067,,,
walking,0.691667,-155.443756,888.493652,1761.157715,-253.101166,887.65387,1768.528076,-239.057175,550.556519,1847.723389,-212.953751,110.020699,2042.513184,-250.727951,23.944221,1912.903809,-57.786346,889.333435,1753.787354,-47.106728,564.24176,1634.183472,-29.485306,99.284233,1506.90332,2.665726,75.482391,1351.872925,-256.905182,945.55249,1632.589478,-228.645676,1021.752502,1877.754028,-88.754478,1025.530151,1878.906372,-58.444103,969.65387,1627.805664,-333.055237,696.399109,1778.429565,-301.240601,532.139526,1825.909424,-300.239471,345.799347,1962.460815,-254.467484,99.286819,2037.317505,-192.498718,67.432449,2091.349121,-263.84137,46.204384,1883.064209,75.391052,868.197937,1686.93457,27.68819,572.190918,1556.028809,28.598955,225.301834,1540.195557,13.537116,102.867409,1514.192993,-61.547165,32.952839,1533.808594,10.706231,113.805305,1333.459961,-254.467484,99.286819,2037.317505,-256.905182,945.55249,1632.589478,-192.498718,67.432449,2091.349121,-301.240601,532.139526,1825.909424,-228.645676,1021.752502,1877.754028,-333.055237,696.399109,1778.429565,-300.239471,345.799347,1962.460815,-263.84137,46.204384,1883.064209,13.537116,102.867409,1514.192993,-58.444103,969.65387,1627.805664,-61.547165,32.952839,1533.808594,27.68819,572.190918,1556.028809,-88.754478,1025.530151,1878.906372,75.391052,868.197937,1686.93457,28.598955,225.301834,1540.195557,10.706231,113.805305,1333.459961,,,
walking,0.7,-154.776657,887.750549,1755.426636,-252.41008,887.147461,1763.131592,-238.832397,550.399292,1843.878662,-213.037552,111.291946,2041.908081,-250.90596,24.217398,1912.994629,-57.143242,888.353638,1747.72168,-47.049679,563.050842,1628.641968,-30.226728,98.540215,1499.633789,1.272103,75.496284,1344.355103,-256.526398,944.99469,1627.170166,-227.402374,1021.439087,1872.218506,-87.319794,1024.687744,1873.028809,-57.976795,968.995422,1621.707642,-332.506836,696.309753,1774.075562,-301.078094,532.178894,1822.283691,-300.088898,346.624023,1960.047485,-254.533386,100.705505,2036.661133,-192.750565,68.976318,2091.275879,-263.923676,46.255741,1882.922485,75.772369,867.166382,1680.235596,26.803268,571.094299,1550.316284,27.792057,224.537231,1532.681763,12.782828,102.411751,1505.874634,-61.718521,30.660528,1527.637329,9.143138,114.252373,1325.002319,-254.533386,100.705505,2036.661133,-256.526398,944.99469,1627.170166,-192.750565,68.976318,2091.275879,-301.078094,532.178894,1822.283691,-227.402374,1021.439087,1872.218506,-332.506836,696.309753,1774.075562,-300.088898,346.624023,1960.047485,-263.923676,46.255741,1882.922485,12.782828,102.411751,1505.874634,-57.976795,968.995422,1621.707642,-61.718521,30.660528,1527.637329,26.803268,571.094299,1550.316284,-87.319794,1024.687744,1873.028809,75.772369,867.166382,1680.235596,27.792057,224.537231,1532.681763,9.143138,114.252373,1325.002319,,,
walking,0.708333,-154.122147,887.076294,1749.623657,-251.734375,886.696777,1757.605957,-238.609833,550.299316,1839.875366,-213.117355,112.674561,2041.198486,-251.112518,24.489157,1913.079956,-56.509892,887.455872,1741.641357,-47.019543,562.01886,1622.879272,-31.019548,97.781357,1492.78772,0.171753,74.961975,1337.413818,-256.111359,944.530762,1621.47998,-226.135468,1021.10614,1866.582153,-85.976791,1023.813354,1867.076782,-57.55492,968.189758,1615.636841,-331.97821,696.245361,1769.618408,-300.936951,532.266785,1818.335815,-299.85202,347.486969,1957.458618,-254.60672,102.028305,2036.005005,-193.053848,70.524361,2091.157715,-264.00174,46.233089,1882.805542,76.169678,866.07489,1673.807251,26.104322,570.001526,1544.389282,27.112534,223.652054,1525.694458,11.814097,101.349579,1499.026978,-61.533504,29.715954,1520.83313,7.434495,113.724068,1318.083618,-254.60672,102.028305,2036.005005,-256.111359,944.530762,1621.47998,-193.053848,70.524361,2091.157715,-300.936951,532.266785,1818.335815,-226.135468,1021.10614,1866.582153,-331.97821,696.245361,1769.618408,-299.85202,347.486969,1957.458618,-264.00174,46.233089,1882.805542,11.814097,101.349579,1499.026978,-57.55492,968.189758,1615.636841,-61.533504,29.715954,1520.83313,26.104322,570.001526,1544.389282,-85.976791,1023.813354,1867.076782,76.169678,866.07489,1673.807251,27.112534,223.652054,1525.694458,7.434495,113.724068,1318.083618,,,
walking,0.716667,-153.430878,886.511536,1743.610718,-251.017334,886.305237,1751.908691,-238.382294,550.280457,1835.762207,-213.245041,114.19931,2040.451294,-251.388428,24.819105,1913.207886,-55.844456,886.717896,1735.312866,-47.122704,561.130432,1616.904907,-32.097137,96.821426,1486.952148,-1.240654,73.578667,1331.574219,-255.706757,944.066711,1615.648682,-224.866409,1020.745728,1860.839478,-84.618271,1023.003113,1860.827271,-57.172501,967.518799,1609.203979,-331.459656,696.275696,1765.061523,-300.879486,532.34314,1814.251831,-299.721619,348.392181,1954.801025,-254.75589,103.446793,2035.310059,-193.479324,72.286255,2091.078125,-264.095459,46.254211,1882.674805,76.522972,865.146423,1666.772461,25.551229,568.955444,1538.029419,26.289717,222.610962,1519.483154,10.815317,100.315056,1493.195068,-61.977978,29.024078,1515.070312,5.554523,112.246475,1312.402344,-254.75589,103.446793,2035.310059,-255.706757,944.066711,1615.648682,-193.479324,72.286255,2091.078125,-300.879486,532.34314,1814.251831,-224.866409,1020.745728,1860.839478,-331.459656,696.275696,1765.061523,-299.721619,348.392181,1954.801025,-264.095459,46.254211,1882.674805,10.815317,100.315056,1493.195068,-57.172501,967.518799,1609.203979,-61.977978,29.024078,1515.070312,25.551229,568.955444,1538.029419,-84.618271,1023.003113,1860.827271,76.522972,865.146423,1666.772461,26.289717,222.610962,1519.483154,5.554523,112.246475,1312.402344,,,
walking,0.725,-152.728668,885.893005,1737.498047,-250.286346,885.843384,1746.129639,-238.178574,550.179871,1831.494385,-213.388016,115.701614,2039.605591,-251.72847,25.126263,1913.269775,-55.170982,885.942566,1728.866455,-47.403038,560.118713,1611.043701,-33.51675,95.331551,1482.683838,-3.17286,71.308777,1327.32373,-255.286545,943.632568,1609.829468,-223.574432,1020.382263,1855.027588,-83.360184,1022.190002,1854.436768,-56.798569,966.834351,1602.654053,-331.018707,696.294861,1760.272827,-300.900635,532.324402,1809.973999,-299.71579,349.426025,1951.958252,-255.02298,105.01738,2034.591187,-193.88382,73.984673,2090.849854,-264.228943,46.258392,1882.531738,76.925644,864.070923,1659.724365,25.006346,567.782593,1531.684448,25.361,220.999557,1514.30542,9.595263,98.769432,1488.624023,-63.149883,27.582333,1511.359131,3.383111,109.934654,1307.924072,-255.02298,105.01738,2034.591187,-255.286545,943.632568,1609.829468,-193.88382,73.984673,2090.849854,-300.900635,532.324402,1809.973999,-223.574432,1020.382263,1855.027588,-331.018707,696.294861,1760.272827,-299.71579,349.426025,1951.958252,-264.228943,46.258392,1882.531738,9.595263,98.769432,1488.624023,-56.798569,966.834351,1602.654053,-63.149883,27.582333,1511.359131,25.006346,567.782593,1531.684448,-83.360184,1022.190002,1854.436768,76.925644,864.070923,1659.724365,25.361,220.999557,1514.30542,3.383111,109.934654,1307.924072,,,
